IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_NV_20161108_GEN_PRE_DEM_CLINTON,USA_NV_20161108_GEN_PRE_REP_TRUMP,USA_NV_20161108_GEN_PRE_LIB_JOHNSON,USA_NV_20161108_GEN_PRE_IND_CASTLE,USA_NV_20161108_GEN_PRE_NOP_FUENTE,USA_NV_20161108_GEN_PRE_OTH_OTHER,USA_NV_20161108_GEN_USS_DEM_CORTEZ,USA_NV_20161108_GEN_USS_REP_HECK,USA_NV_20161108_GEN_USS_IND_JONES,USA_NV_20161108_GEN_USS_NOP_SAWYER,USA_NV_20161108_GEN_USS_NOP_GUMINA,USA_NV_20161108_GEN_USS_NOP_WILLIAMS,USA_NV_20161108_GEN_USS_OTH_OTHER
0,_Elko,_Precinct 24 Spring Creek Mobile 1,_000024,81,610,30,8,2,12,74,591,17,16,7,5,23
0,_Elko,_Precinct 25 Spring Creek Mobile 2,_000025,92,561,27,4,0,8,101,526,13,11,6,4,26
0,_Elko,_Precinct 26 Lamoille,_000026,77,427,15,4,2,10,84,416,8,8,1,2,11
0,_Elko,_Precinct 27 Mound Valley,_000027,34,256,7,5,1,7,40,251,6,3,2,0,6
0,_Elko,_Precinct 28 Jack Creek,_000028,12,72,0,1,0,2,9,74,1,1,0,1,0
0,_Elko,_Precinct 29 Owyhee,_000029,76,25,1,0,0,6,69,23,4,2,0,1,5
0,_Elko,_Precinct 30 Mountain City,_000030,0,44,1,1,1,3,1,46,0,2,0,0,0
0,_Elko,_Precinct 31 North Fork,_000031,9,27,0,1,0,0,9,28,0,0,0,0,1
0,_Elko,_Precinct 32 Ryndon,_000032,58,592,19,12,3,8,55,563,16,12,7,5,24
0,_Elko,_Precinct 33 Mary's River,_000033,14,84,2,2,0,3,13,86,2,1,0,0,2
0,_Elko,_Precinct 34 Starr Valley,_000034,15,108,2,1,0,4,14,111,0,1,0,0,3
0,_Elko,_Precinct 35 Ruby Valley,_000035,5,90,2,1,1,7,5,96,1,1,0,0,2
0,_Elko,_Precinct 36 Clover Valley,_000036,18,84,5,0,0,5,20,88,2,1,0,0,1
0,_Elko,_Precinct 37 Oasis/Winecup,_000037,7,75,2,2,1,1,9,59,6,5,2,0,4
0,_Elko,_Precinct 38 Jackpot,_000038,81,77,4,2,1,4,76,78,4,3,0,1,6
0,_Elko,_Precinct 39 Montello,_000039,12,88,5,0,0,4,13,79,4,4,0,1,7
0,_Elko,_Precinct 40 Spring Creek,_000040,126,861,31,2,3,23,121,853,13,12,2,2,30
0,_Elko,_Precinct 41 Spring Creek North,_000041,134,831,55,7,2,27,125,845,19,11,4,3,44
0,_Esmeralda,_Goldfield Precinct 1,_000001,30,135,8,0,0,6,31,122,13,2,3,0,6
0,_Esmeralda,_Silver Peak Precinct 2,_000002,3,42,0,2,0,1,2,42,0,1,1,0,1
0,_Esmeralda,_Fish Lake Valley Precinct 3,_000003,26,136,6,1,0,4,25,134,8,0,0,0,6
0,_Esmeralda,_Gold Point/Lida Precinct 4,_000004,5,10,1,0,0,0,6,9,1,0,0,0,0
0,_Esmeralda,_Lambertucci Precinct 5,_000005,1,6,0,0,0,0,2,5,0,0,0,0,0
0,_Eureka,_Precinct 1,_000001,27,272,7,3,0,11,27,270,3,6,2,0,12
0,_Eureka,_Precinct 2,_000002,26,223,3,3,0,12,34,216,4,2,1,1,5
0,_Eureka,_Precinct 3,_000003,7,114,5,0,0,3,12,103,4,7,0,0,2
0,_Eureka,_Precinct 4 Crescent Valley Town,_000004,14,114,4,2,1,3,15,103,5,1,2,2,10
0,_Humboldt,_Precinct 01 Winnemucca,_000001,144,354,20,10,1,12,149,332,10,18,3,3,21
0,_Humboldt,_Precinct 02 Winnemucca,_000002,177,339,34,8,2,23,184,336,16,12,3,6,18
0,_Humboldt,_Precinct 03 Winnemucca,_000003,158,331,34,6,2,25,154,320,14,9,12,6,35
0,_Humboldt,_Precinct 04 Winnemucca,_000004,178,356,16,7,3,14,174,316,14,11,9,2,37
0,_Humboldt,_Precinct 05 Winnemucca,_000005,192,586,53,8,2,22,183,637,6,12,3,1,19
0,_Humboldt,_Precinct 06,_000006,177,673,31,8,0,21,181,629,25,25,11,3,30
0,_Humboldt,_Precinct 07,_000007,126,595,16,13,0,12,124,577,14,13,6,2,23
0,_Humboldt,_Precinct 08,_000008,7,84,1,1,0,3,8,82,0,1,1,0,4
0,_Humboldt,_Precinct 09,_000009,15,111,3,1,0,3,16,98,4,3,3,1,5
0,_Humboldt,_Precinct 10,_000010,43,42,2,0,1,15,42,46,1,2,0,0,11
0,_Humboldt,_Precinct 11,_000011,18,177,8,1,1,1,20,181,1,1,1,1,1
0,_Humboldt,_Precinct 12,_000012,11,120,2,1,0,1,16,115,1,2,0,0,1
0,_Humboldt,_Precinct 13,_000013,28,149,17,6,1,3,33,145,5,5,5,3,6
0,_Humboldt,_Precinct 14,_000014,73,422,19,1,1,7,83,400,13,7,2,2,14
0,_Humboldt,_Precinct 15,_000015,39,182,13,3,1,6,39,183,3,5,3,1,10
0,_Lander,_Precinct 1 - Argenta,_000001,81,277,14,2,1,18,83,268,6,4,2,6,22
0,_Lander,_Precinct 2 - Argenta,_000002,107,328,23,3,2,15,101,309,16,11,3,6,26
0,_Lander,_Precinct 3 - Argenta,_000003,25,107,0,0,1,4,25,92,2,5,1,2,10
0,_Lander,_Precinct 4 - Argenta,_000004,66,483,14,4,1,14,77,444,12,9,8,4,19
0,_Lander,_Precinct 5 - Argenta,_000005,86,413,18,4,3,18,88,381,11,16,7,9,29
0,_Lander,_Precinct 6 - Southern Lander County,_000006,6,70,2,2,0,6,4,77,1,0,1,1,2
0,_Lander,_Precinct 7 - Austin,_000007,15,79,5,1,1,1,22,69,6,0,1,1,2
0,_Lander,_Precinct 8 - Gilman Springs Ranch,_000008,2,12,0,0,0,0,2,9,0,0,0,3,0
0,_Lander,_Precinct 9 - Kingston,_000009,15,59,3,0,1,1,15,55,0,4,0,1,3
0,_Lincoln,_Precinct 1 - Alamo,_000001,49,445,13,7,1,19,50,447,13,3,3,1,14
0,_Lincoln,_Precinct 2 - Caliente,_000002,110,418,16,6,0,26,128,376,21,9,8,3,27
0,_Lincoln,_Precinct 3 - Panaca,_000003,32,374,16,7,3,21,35,380,6,3,3,3,22
0,_Lincoln,_Precinct 4 - Pioche,_000004,90,405,16,5,1,17,97,380,11,12,6,0,25
0,_Lincoln,_Precinct 5 - Rachel,_000005,4,29,1,0,0,1,5,26,0,0,0,1,3
0,_Lyon,_East Mason Valley 1,_000001,129,370,18,6,0,18,139,333,20,16,6,0,20
0,_Lyon,_East Mason Valley 2,_000002,105,477,9,3,0,11,101,455,17,7,9,3,14
0,_Lyon,_West Mason Valley 1,_000003,178,418,9,4,2,11,185,385,12,8,4,2,22
0,_Lyon,_West Mason Valley 2,_000004,61,259,8,3,2,14,60,256,12,5,2,2,6
0,_Lyon,_West Mason Valley 3,_000005,17,23,0,0,1,3,13,26,1,1,0,0,3
0,_Lyon,_Spragg-Plummer,_000006,244,755,30,5,3,18,235,722,23,11,7,5,41
0,_Lyon,_Smith Valley 1,_000007,154,617,17,4,1,22,155,619,5,5,2,1,21
0,_Lyon,_Smith Valley 2,_000008,56,248,6,0,0,2,52,243,0,4,3,0,7
0,_Lyon,_South Dayton 1,_000009,256,592,23,7,5,24,253,571,18,15,4,7,34
0,_Lyon,_South Dayton 2,_000010,58,138,8,5,0,3,61,137,3,1,1,1,6
0,_Lyon,_South Dayton 3,_000011,236,616,19,1,2,22,246,603,9,8,5,6,15
0,_Lyon,_South Dayton 4,_000012,132,306,20,6,0,16,139,309,10,2,3,2,9
0,_Lyon,_North Dayton 1,_000013,295,741,42,9,5,30,297,714,24,29,8,6,37
0,_Lyon,_North Dayton 2,_000014,318,818,49,6,2,37,331,789,28,15,10,5,47
0,_Lyon,_North Dayton 3,_000015,244,449,41,2,1,24,258,433,17,11,8,8,24
0,_Lyon,_North Dayton 4,_000016,291,536,38,7,1,19,293,503,26,19,6,2,31
0,_Lyon,_North Dayton 5,_000017,178,498,18,2,1,9,189,464,12,7,5,3,19
0,_Lyon,_Mound House 1,_000018,85,209,6,1,0,10,85,200,7,1,4,0,8
0,_Lyon,_Mound House 2,_000019,118,224,16,1,2,2,119,203,9,7,5,2,14
0,_Lyon,_Silver City,_000020,68,47,6,1,1,3,77,42,1,0,1,0,4
0,_Lyon,_Stagecoach 1,_000021,193,687,19,5,1,9,201,626,22,21,14,4,21
0,_Lyon,_Stagecoach 2,_000022,59,206,10,2,1,6,61,191,11,5,2,0,12
0,_Lyon,_Silver Springs 1,_000023,160,451,16,6,3,16,163,409,16,11,6,5,33
0,_Lyon,_Silver Springs 2,_000024,93,308,18,5,5,8,100,270,15,16,10,6,15
0,_Lyon,_Silver Springs 3,_000025,159,395,14,3,3,13,176,367,14,11,3,1,11
0,_Lyon,_Silver Springs 4,_000026,97,300,13,5,6,13,103,268,17,17,3,4,15
0,_Lyon,_Fernley 1,_000027,230,704,33,5,1,24,234,673,21,15,9,6,31
0,_Lyon,_Fernley 2,_000028,98,291,13,3,1,15,101,289,10,3,2,2,10
0,_Lyon,_Fernley 3,_000029,86,223,13,1,1,10,81,215,7,8,4,5,11
0,_Lyon,_Fernley 4,_000030,166,376,27,4,1,18,173,343,24,12,8,4,24
0,_Lyon,_Fernley 5,_000031,116,343,25,6,2,8,115,337,8,8,6,0,23
0,_Lyon,_Fernley 6,_000032,198,345,37,4,1,16,211,330,13,12,5,5,23
0,_Lyon,_Fernley 7,_000033,258,513,54,11,3,23,270,489,27,14,8,1,45
0,_Lyon,_Fernley 8,_000034,49,169,3,3,0,3,50,172,0,0,4,0,1
0,_Lyon,_Fernley 9,_000035,78,159,11,1,1,6,92,143,8,3,3,0,7
0,_Lyon,_Fernley 10,_000036,68,196,9,2,0,12,78,184,4,5,2,3,10
0,_Lyon,_Fernley 11,_000037,161,369,20,7,2,20,158,367,7,6,8,3,29
0,_Lyon,_Fernley 12,_000038,221,553,37,4,2,17,224,533,20,13,12,4,24
0,_Lyon,_Fernley 13,_000039,246,677,31,3,1,28,254,657,20,9,4,5,28
0,_Lyon,_Fernley 14,_000040,187,399,27,6,0,12,190,361,16,14,10,6,25
0,_Mineral,_Hawthorne Precinct 1,_000001,76,211,17,3,3,9,80,218,6,4,1,0,7
0,_Mineral,_Hawthorne Precinct 2,_000002,70,193,8,1,1,4,80,184,3,2,0,1,7
0,_Mineral,_Hawthorne Precinct 3,_000003,50,106,8,2,1,5,54,99,7,3,1,1,6
0,_Mineral,_Hawthorne Precinct 4,_000004,40,101,11,0,0,6,38,87,5,8,2,3,14
0,_Mineral,_Hawthorne Precinct 5,_000005,59,98,6,4,2,7,61,98,3,1,2,3,7
0,_Mineral,_Hawthorne Precinct 6,_000006,70,146,15,6,0,4,72,122,11,11,6,4,14
0,_Mineral,_Hawthorne Rural Precinct 7,_000007,19,51,3,0,0,3,17,50,0,3,0,0,6
0,_Mineral,_Luning Precinct 8,_000008,4,14,2,0,0,2,5,15,0,0,0,0,2
0,_Mineral,_Mina Precinct 9,_000009,21,72,1,0,1,1,12,67,2,3,2,4,4
0,_Mineral,_Montgomery Pass Precinct 10,_000010,1,2,0,0,0,0,1,2,0,0,0,0,0
0,_Mineral,_Schurz Precinct 11,_000011,192,76,11,1,7,15,176,87,7,9,2,2,18
0,_Mineral,_Walker Lake Precinct 12,_000012,35,109,6,2,0,3,31,112,3,1,4,1,4
0,_Nye,_Beatty 01,_000001,79,259,10,4,0,17,87,231,13,11,3,2,18
0,_Nye,_Currant Creek 02,_000002,1,41,0,0,0,1,1,38,0,0,0,2,2
0,_Nye,_Duckwater 03,_000003,20,13,0,3,2,1,21,14,1,1,1,0,1
0,_Nye,_Gabbs 04,_000004,20,57,2,1,0,5,27,47,5,3,0,0,2
0,_Nye,_Ione 05,_000005,11,3,0,1,0,1,5,5,0,0,0,2,4
0,_Nye,_Amargosa Valley 06,_000006,100,240,6,6,1,7,94,206,21,5,3,4,23
0,_Nye,_Manhattan 07,_000007,10,43,3,0,0,1,11,38,5,3,0,0,0
0,_Nye,_Mercury 08,_000008,0,3,0,0,0,0,0,3,0,0,0,0,0
0,_Nye,_Pahrump 09,_000009,356,894,24,15,2,22,363,777,55,28,12,10,54
0,_Nye,_Pahrump 10,_000010,166,364,26,6,0,18,171,313,22,14,9,1,42
0,_Nye,_Pahrump 11,_000011,304,591,25,6,2,17,282,503,48,22,17,10,51
0,_Nye,_Round Mountain 12,_000012,39,232,19,1,0,7,39,223,8,6,8,2,10
0,_Nye,_Sunnyside 13,_000013,2,8,1,0,0,0,2,8,0,0,0,0,1
0,_Nye,_Tonopah 14,_000014,151,660,44,8,8,37,172,608,26,20,11,8,55
0,_Nye,_Tonopah 15,_000015,7,21,2,0,0,7,12,18,1,0,1,1,3
0,_Nye,_Pahrump 16,_000016,263,529,15,4,3,12,269,436,22,17,14,12,43
0,_Nye,_Pahrump 17,_000017,197,540,15,3,1,18,216,469,20,16,7,6,34
0,_Nye,_Forty Bar 18,_000018,16,26,1,1,0,2,17,20,3,1,0,0,3
0,_Nye,_Pahrump 19,_000019,436,1212,46,12,2,37,457,1109,46,21,14,19,68
0,_Nye,_Pahrump 20,_000020,151,351,14,3,1,6,152,309,19,6,6,5,23
0,_Nye,_Pahrump 21,_000021,298,758,21,10,4,21,308,621,62,29,13,10,57
0,_Nye,_Pahrump 22,_000022,175,453,29,3,1,15,193,379,22,21,15,7,30
0,_Nye,_Pahrump 23,_000023,106,233,12,6,1,5,110,199,23,5,3,3,16
0,_Nye,_Pahrump 24,_000024,192,546,22,2,1,17,219,462,32,9,9,11,30
0,_Nye,_Pahrump 25,_000025,89,264,5,1,0,2,89,234,9,7,1,1,16
0,_Nye,_Pahrump 26,_000026,140,398,18,3,4,13,148,349,32,11,6,3,23
0,_Nye,_Pahrump 27,_000027,200,516,25,10,4,15,206,441,37,22,8,7,37
0,_Nye,_Pahrump 28,_000028,303,757,30,7,3,24,296,641,43,37,25,14,50
0,_Nye,_Pahrump 29,_000029,323,717,32,15,2,24,306,628,43,22,19,8,63
0,_Nye,_Pahrump 30,_000030,246,653,24,12,0,26,252,582,42,19,7,11,37
0,_Nye,_Pahrump 31,_000031,263,791,20,15,1,16,273,676,36,14,13,11,63
0,_Nye,_Pahrump 32,_000032,406,901,42,5,4,19,425,788,44,18,21,10,56
0,_Nye,_Smoky Valley 35,_000035,24,250,19,1,0,1,30,236,7,2,2,2,14
0,_Pershing,_Precinct 1,_000001,139,483,18,9,2,20,146,450,24,9,2,6,29
0,_Pershing,_Precinct 3,_000003,97,227,10,6,1,12,110,209,8,11,4,1,10
0,_Pershing,_Precinct 4,_000004,81,151,13,5,3,14,87,137,11,5,8,3,13
0,_Pershing,_Precinct 5 Imlay,_000005,22,98,7,1,0,1,26,82,8,6,0,0,5
0,_Pershing,_Precinct 6,_000006,64,305,8,5,0,5,69,279,12,9,3,2,12
0,_Pershing,_Precinct 7,_000007,27,139,2,3,0,4,28,129,4,5,2,0,8
0,_Storey,_Precinct 01,_000001,86,175,17,0,2,12,93,170,8,5,4,1,10
0,_Storey,_Precinct 02,_000002,101,193,13,0,0,12,97,194,9,3,3,1,12
0,_Storey,_Precinct 03,_000003,1,14,0,0,0,0,1,13,0,0,0,0,1
0,_Storey,_Precinct 04,_000004,100,269,9,4,1,11,116,234,11,13,2,1,13
0,_Storey,_Precinct 05,_000005,244,602,37,2,0,19,254,601,13,3,5,2,21
0,_Storey,_Precinct 06,_000006,219,333,24,3,3,19,229,309,17,10,5,1,26
0,_Storey,_Precinct 07,_000007,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Storey,_Precinct 08,_000008,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Storey,_Precinct 09,_000009,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Storey,_Precinct 10,_000010,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Storey,_Precinct 11,_000011,0,11,0,0,0,0,0,10,0,0,0,1,0
0,_Storey,_Precinct 12,_000012,0,1,0,0,0,0,0,1,0,0,0,0,0
0,_Storey,_Precinct 13,_000013,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Storey,_Precinct 14,_000014,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Storey,_Precinct 15,_000015,1,18,0,0,0,2,1,19,0,0,0,0,0
0,_Washoe,_1000,_001000,328,151,11,1,2,27,323,180,2,1,2,2,10
0,_Washoe,_1002,_001002,370,240,35,3,2,29,351,235,10,17,5,7,42
0,_Washoe,_1003,_001003,742,309,51,1,1,35,737,321,15,9,4,4,39
0,_Washoe,_1005,_001005,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_1006,_001006,188,102,10,2,0,20,189,114,1,4,1,1,5
0,_Washoe,_1007,_001007,546,490,41,2,2,40,517,551,7,6,3,1,28
0,_Washoe,_1008,_001008,177,117,5,1,1,2,180,102,1,3,2,0,11
0,_Washoe,_1010,_001010,564,425,49,6,0,60,565,461,11,10,4,3,45
0,_Washoe,_1011,_001011,489,168,28,5,5,18,471,163,15,13,5,5,28
0,_Washoe,_1012,_001012,119,128,19,1,1,8,118,121,6,5,1,6,16
0,_Washoe,_1014,_001014,586,391,44,5,0,42,588,436,4,14,3,5,17
0,_Washoe,_1015,_001015,14,14,2,0,0,1,12,15,1,0,0,0,2
0,_Washoe,_1016,_001016,458,285,38,2,2,29,438,292,14,16,6,4,36
0,_Washoe,_1018,_001018,588,196,44,3,1,42,584,206,10,11,4,8,40
0,_Washoe,_1020,_001020,517,392,25,4,0,44,508,437,6,5,4,0,15
0,_Washoe,_1022,_001022,414,359,23,3,1,27,387,403,4,3,5,1,17
0,_Washoe,_1023,_001023,296,291,15,0,1,19,276,329,0,1,0,1,10
0,_Washoe,_1024,_001024,592,562,57,3,3,53,577,621,5,10,5,2,31
0,_Washoe,_1026,_001026,321,308,25,4,1,24,327,323,3,5,2,2,18
0,_Washoe,_1027,_001027,185,139,6,0,2,10,167,157,3,2,2,2,5
0,_Washoe,_1029,_001029,549,569,31,0,2,47,538,592,10,11,4,3,30
0,_Washoe,_1031,_001031,296,289,16,0,0,25,278,314,5,3,1,1,19
0,_Washoe,_1032,_001032,262,222,12,3,0,18,262,234,4,6,0,0,8
0,_Washoe,_1033,_001033,493,307,39,1,0,37,497,337,7,5,6,6,17
0,_Washoe,_1035,_001035,275,100,12,2,7,34,280,98,9,5,4,4,26
0,_Washoe,_1036,_001036,380,147,23,1,1,20,384,153,6,6,3,7,11
0,_Washoe,_1038,_001038,248,166,13,1,0,16,242,184,4,2,3,0,5
0,_Washoe,_1039,_001039,294,132,28,4,0,20,285,129,10,10,4,13,19
0,_Washoe,_1040,_001040,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_1043,_001043,396,244,48,4,0,13,363,271,9,11,5,5,26
0,_Washoe,_1044,_001044,463,382,52,3,2,38,448,403,12,14,1,5,38
0,_Washoe,_1045,_001045,219,197,20,4,1,20,214,190,6,7,3,3,26
0,_Washoe,_1046,_001046,70,45,6,0,0,2,71,48,0,0,0,1,3
0,_Washoe,_1047,_001047,100,145,14,0,0,16,76,192,1,0,0,0,3
0,_Washoe,_1050,_001050,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_1051,_001051,0,1,0,0,0,0,0,1,0,0,0,0,0
0,_Washoe,_1053,_001053,191,161,18,5,0,13,194,167,4,5,6,1,9
0,_Washoe,_1055,_001055,517,350,55,6,2,33,514,371,12,15,8,7,24
0,_Washoe,_1056,_001056,410,314,31,8,3,40,399,359,2,6,0,3,28
0,_Washoe,_1057,_001057,551,490,63,4,1,39,560,491,13,15,7,6,41
0,_Washoe,_1058,_001058,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_1059,_001059,0,1,0,0,0,0,0,1,0,0,0,0,0
0,_Washoe,_1061,_001061,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_2000,_002000,201,136,8,0,1,10,205,133,2,0,1,0,12
0,_Washoe,_2002,_002002,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_2004,_002004,334,167,32,2,1,21,328,151,11,12,5,5,39
0,_Washoe,_2006,_002006,418,348,27,3,1,30,396,383,4,6,5,7,18
0,_Washoe,_2007,_002007,39,14,1,0,0,1,36,14,0,0,1,0,4
0,_Washoe,_2009,_002009,164,75,9,4,0,12,153,68,5,7,5,2,20
0,_Washoe,_2010,_002010,133,115,5,0,0,13,131,116,2,3,1,3,4
0,_Washoe,_2013,_002013,159,154,5,0,1,14,154,168,0,1,1,1,5
0,_Washoe,_2016,_002016,190,192,18,0,0,13,184,203,2,2,1,1,12
0,_Washoe,_2017,_002017,315,254,28,1,4,14,309,236,11,12,6,8,24
0,_Washoe,_2018,_002018,492,424,46,6,5,23,500,385,16,18,8,14,46
0,_Washoe,_2019,_002019,384,502,33,4,1,27,342,554,10,1,8,2,25
0,_Washoe,_2020,_002020,150,117,24,2,2,9,152,118,4,7,2,3,16
0,_Washoe,_2021,_002021,178,257,28,0,0,24,193,268,3,5,1,0,9
0,_Washoe,_2022,_002022,192,248,16,3,0,22,179,260,9,2,1,3,21
0,_Washoe,_2023,_002023,408,365,54,3,3,33,416,372,7,11,8,11,32
0,_Washoe,_2025,_002025,163,250,15,0,0,15,163,264,0,5,1,0,8
0,_Washoe,_2026,_002026,160,108,9,0,0,12,152,110,1,2,2,2,14
0,_Washoe,_2027,_002027,272,241,20,2,0,23,274,266,2,2,1,2,10
0,_Washoe,_2028,_002028,323,304,16,0,0,31,306,349,3,1,0,0,11
0,_Washoe,_2029,_002029,249,253,21,1,0,24,236,279,6,6,4,5,13
0,_Washoe,_2030,_002030,227,226,17,3,0,21,213,239,9,6,0,1,18
0,_Washoe,_2031,_002031,364,458,32,2,0,36,351,489,2,8,9,2,25
0,_Washoe,_2032,_002032,356,260,38,5,1,26,346,267,11,7,10,4,32
0,_Washoe,_2033,_002033,357,418,28,3,1,31,359,431,10,7,5,0,20
0,_Washoe,_2034,_002034,127,316,12,0,0,14,122,322,3,2,2,3,7
0,_Washoe,_2035,_002035,251,447,19,2,0,27,244,468,3,2,4,4,17
0,_Washoe,_2036,_002036,363,368,30,2,2,23,347,392,4,6,3,1,26
0,_Washoe,_2037,_002037,209,231,16,1,1,17,204,246,2,3,0,1,15
0,_Washoe,_2039,_002039,220,181,27,1,0,10,229,167,10,8,4,1,14
0,_Washoe,_2040,_002040,191,162,14,2,0,16,202,156,5,2,0,4,11
0,_Washoe,_2041,_002041,608,644,59,6,4,40,598,680,19,7,3,3,39
0,_Washoe,_2042,_002042,457,450,48,7,1,33,433,489,9,6,4,2,42
0,_Washoe,_2043,_002043,2,1,0,0,0,0,1,2,0,0,0,0,0
0,_Washoe,_2047,_002047,339,354,32,6,1,20,320,371,11,7,4,7,20
0,_Washoe,_2048,_002048,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_2049,_002049,462,249,40,7,0,26,455,242,10,16,9,7,31
0,_Washoe,_2050,_002050,265,228,17,1,0,17,259,253,1,1,4,0,9
0,_Washoe,_2051,_002051,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_2057,_002057,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_2058,_002058,408,537,51,2,2,44,381,594,4,11,13,4,25
0,_Washoe,_2060,_002060,86,100,13,1,0,4,87,96,4,3,2,1,9
0,_Washoe,_2062,_002062,2,6,1,0,0,0,2,6,0,0,0,0,0
0,_Washoe,_2064,_002064,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_2065,_002065,0,0,0,0,0,2,0,1,0,0,0,0,1
0,_Washoe,_2068,_002068,356,390,51,5,4,42,347,447,14,3,5,0,22
0,_Washoe,_2070,_002070,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_2073,_002073,2,0,0,0,0,0,2,0,0,0,0,0,0
0,_Washoe,_2074,_002074,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_2078,_002078,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_2080,_002080,342,411,42,4,1,21,345,419,11,8,4,1,25
0,_Washoe,_2081,_002081,554,690,63,3,6,53,543,745,7,8,8,3,41
0,_Washoe,_3001,_003001,241,108,17,4,2,9,224,101,11,8,5,7,22
0,_Washoe,_3002,_003002,3,6,0,0,0,0,2,6,0,0,0,0,0
0,_Washoe,_3003,_003003,1,2,0,0,0,0,1,2,0,0,0,0,0
0,_Washoe,_3004,_003004,296,142,22,6,4,22,292,146,7,7,5,6,20
0,_Washoe,_3005,_003005,42,15,4,1,0,1,42,15,1,0,1,0,3
0,_Washoe,_3006,_003006,111,103,16,0,0,6,120,97,2,3,2,2,9
0,_Washoe,_3007,_003007,571,233,28,5,0,18,549,231,14,13,5,4,30
0,_Washoe,_3008,_003008,277,93,13,2,2,6,274,89,5,2,7,1,12
0,_Washoe,_3009,_003009,598,248,48,17,8,46,606,240,18,16,12,10,48
0,_Washoe,_3010,_003010,550,230,31,3,2,28,545,225,4,12,8,9,31
0,_Washoe,_3011,_003011,167,66,8,0,0,7,158,62,4,2,4,6,10
0,_Washoe,_3012,_003012,529,223,41,3,2,35,529,211,19,13,10,9,34
0,_Washoe,_3013,_003013,1,5,0,0,0,0,1,5,0,0,0,0,0
0,_Washoe,_3014,_003014,35,22,0,2,0,0,32,21,1,0,1,0,2
0,_Washoe,_3015,_003015,14,7,0,0,0,1,11,9,0,2,0,0,0
0,_Washoe,_3016,_003016,623,240,42,3,5,23,612,240,9,6,15,10,36
0,_Washoe,_3017,_003017,518,193,17,5,0,22,481,189,12,15,8,7,27
0,_Washoe,_3018,_003018,519,147,23,5,2,13,497,137,14,9,7,8,24
0,_Washoe,_3019,_003019,303,166,17,3,4,9,296,134,11,9,3,5,29
0,_Washoe,_3020,_003020,294,154,32,1,1,17,281,167,8,11,3,4,22
0,_Washoe,_3021,_003021,12,6,1,0,0,0,11,7,0,0,0,0,1
0,_Washoe,_3022,_003022,427,322,59,2,3,16,429,322,7,11,5,5,42
0,_Washoe,_3023,_003023,240,108,15,0,1,11,229,96,5,7,4,7,26
0,_Washoe,_3024,_003024,485,363,33,6,3,28,472,373,4,20,13,2,29
0,_Washoe,_3025,_003025,2,0,0,0,0,0,2,0,0,0,0,0,0
0,_Washoe,_3026,_003026,542,455,55,7,6,35,541,456,18,14,10,9,39
0,_Washoe,_3027,_003027,3,3,0,0,0,0,3,3,0,0,0,0,0
0,_Washoe,_3028,_003028,216,55,13,1,0,13,200,57,2,4,5,3,19
0,_Washoe,_3029,_003029,123,133,8,0,1,12,120,133,1,4,4,0,12
0,_Washoe,_3030,_003030,223,171,17,3,1,27,220,193,5,1,4,2,11
0,_Washoe,_3031,_003031,244,195,26,3,1,28,251,179,11,7,3,4,36
0,_Washoe,_3032,_003032,254,272,31,1,0,16,258,269,8,5,5,5,16
0,_Washoe,_3035,_003035,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Washoe,_3036,_003036,113,28,13,1,0,4,111,22,4,3,4,2,9
0,_Washoe,_3038,_003038,407,360,39,1,1,41,393,411,14,6,2,2,15
0,_Washoe,_3039,_003039,0,1,0,0,0,0,0,1,0,0,0,0,0
0,_Washoe,_3040,_003040,210,56,15,1,1,9,190,52,4,7,4,8,20
0,_Washoe,_4000,_004000,386,139,25,3,3,17,371,141,6,10,7,4,28
0,_Washoe,_4003,_004003,269,181,30,1,1,17,268,180,9,5,7,1,20
0,_Washoe,_4005,_004005,292,188,33,4,3,19,296,175,8,13,5,4,33
0,_Washoe,_4007,_004007,8,5,0,0,0,1,7,5,0,0,0,0,2
