IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OH_20201103_GEN_PRE_ALL_Reg_No_Vote,USA_OH_20201103_GEN_PRE_ALL_No_Choice,USA_OH_20201103_GEN_PRE_ALL_Dem_Biden,USA_OH_20201103_GEN_PRE_ALL_Rep_Trump,USA_OH_20201103_GEN_PRE_ALL_Other_Choice
0,Franklin,COLS 60-F,ANG,99,4,425,360,9
0,Franklin,COLS 60-G,ANH,517,11,863,467,28
0,Franklin,COLS 61-A,ANI,223,2,344,147,7
0,Franklin,COLS 61-B,ANJ,549,4,691,132,15
0,Franklin,COLS 61-C,ANK,463,8,587,121,13
0,Franklin,COLS 61-D,ANL,224,7,536,256,10
0,Franklin,COLS 62-A,ANM,180,7,476,254,8
0,Franklin,COLS 62-B,ANN,543,7,785,249,20
0,Franklin,COLS 62-C,ANO,277,6,664,245,12
0,Franklin,COLS 62-D,ANP,314,9,680,270,31
0,Franklin,COLS 62-E,ANQ,227,12,462,247,7
0,Franklin,COLS 63-A,ANV,167,16,595,367,3
0,Franklin,COLS 63-B,ANW,278,7,559,264,13
0,Franklin,COLS 63-C,ANX,235,5,777,439,23
0,Franklin,COLS 63-D,ANY,385,4,657,302,21
0,Franklin,COLS 63-E,ANZ,230,6,451,285,11
0,Franklin,COLS 63-F,AOA,268,5,496,196,12
0,Franklin,COLS 63-G,AOB,203,4,387,247,10
0,Franklin,COLS 63-H,AOC,301,6,367,166,8
0,Franklin,COLS 64-A,AOF,232,9,473,313,14
0,Franklin,COLS 64-B,AOG,212,10,541,265,8
0,Franklin,COLS 64-C,AOH,375,8,592,243,17
0,Franklin,COLS 64-D,AOI,278,5,409,163,11
0,Franklin,COLS 64-E,AOJ,157,11,577,311,28
0,Franklin,COLS 64-F,AOK,417,9,711,365,13
0,Franklin,COLS 65-A,AOL,109,10,406,232,14
0,Franklin,COLS 65-B,AOM,79,2,371,229,8
0,Franklin,COLS 65-C,AON,182,13,480,303,14
0,Franklin,COLS 65-D,AOO,319,7,600,281,21
0,Franklin,COLS 65-E,AOP,178,3,533,311,13
0,Franklin,COLS 65-F,AOQ,197,4,448,224,13
0,Franklin,COLS 65-G,AOR,201,10,523,325,15
0,Franklin,COLS 66-A,AOS,403,8,543,165,8
0,Franklin,COLS 66-B,AOT,423,5,403,106,16
0,Franklin,COLS 66-C,AOU,337,14,689,258,17
0,Franklin,COLS 66-D,AOV,228,6,500,227,13
0,Franklin,COLS 66-E,AOW,311,2,450,171,7
0,Franklin,COLS 67-A,AOX,353,2,359,370,12
0,Franklin,COLS 67-B,AOY,333,8,355,300,10
0,Franklin,COLS 67-C,AOZ,373,2,353,269,9
0,Franklin,COLS 67-D,APA,424,4,209,120,6
0,Franklin,COLS 67-E,APB,372,4,291,222,14
0,Franklin,COLS 67-F,APC,214,4,356,373,18
0,Franklin,COLS 67-G,APD,462,14,453,420,20
0,Franklin,COLS 67-H,APE,196,2,252,268,5
0,Franklin,COLS 67-I,APF,417,4,329,278,21
0,Franklin,COLS 68-A,APH,480,4,405,93,8
0,Franklin,COLS 68-B,API,420,3,382,52,8
0,Franklin,COLS 68-C,APJ,528,10,417,61,15
0,Franklin,COLS 69-A,APL,507,12,835,460,23
0,Franklin,COLS 69-B,APM,206,4,375,222,17
0,Franklin,COLS 69-C,APN,407,4,674,382,19
0,Franklin,COLS 69-D,APO,128,7,541,384,12
0,Franklin,COLS 69-E,APP,105,4,389,283,11
0,Franklin,COLS 69-F,APQ,103,2,385,280,11
0,Franklin,COLS 69-G,APR,221,4,370,236,17
0,Franklin,COLS 70-A,APU,88,11,411,247,13
0,Franklin,COLS 70-B,APV,193,7,467,281,13
0,Franklin,COLS 70-C,APW,120,11,522,239,7
0,Franklin,COLS 70-D,APX,159,13,552,290,14
0,Franklin,COLS 70-E,APY,362,9,466,133,10
0,Franklin,COLS 71-A,APZ,372,7,888,425,25
0,Franklin,COLS 71-B,AQA,234,5,374,249,14
0,Franklin,COLS 71-C,AQB,462,10,764,353,15
0,Franklin,COLS 71-D,AQC,339,6,558,232,17
0,Franklin,COLS 71-E,AQD,162,3,542,304,14
0,Franklin,COLS 71-F,AQE,171,3,223,87,9
0,Franklin,COLS 72-A,AQL,74,4,482,231,4
0,Franklin,COLS 72-B,AQM,97,13,466,269,4
0,Franklin,COLS 72-C,AQN,108,12,381,309,10
0,Franklin,COLS 72-D,AQO,61,9,463,235,12
0,Franklin,COLS 72-E,AQP,150,8,636,360,9
0,Franklin,COLS 72-F,AQQ,332,11,679,464,22
0,Franklin,COLS 73-A,AQR,168,8,332,203,6
0,Franklin,COLS 73-B,AQS,258,8,414,162,13
0,Franklin,COLS 73-C,AQT,132,8,534,313,19
0,Franklin,COLS 73-D,AQU,261,8,641,356,18
0,Franklin,COLS 73-E,AQV,170,4,381,212,7
0,Franklin,COLS 73-F,AQW,241,7,637,294,22
0,Franklin,COLS 73-G,AQX,259,3,497,234,9
0,Franklin,COLS 74-A,AQY,189,5,441,319,12
0,Franklin,COLS 74-B,AQZ,90,4,342,237,7
0,Franklin,COLS 74-C,ARA,118,11,461,328,5
0,Franklin,COLS 74-D,ARB,201,14,394,179,10
0,Franklin,COLS 74-E,ARC,325,3,557,287,19
0,Franklin,COLS 74-F,ARD,323,4,466,216,20
0,Franklin,COLS 74-G,ARE,197,10,638,304,15
0,Franklin,DUB 1-A,ARG,223,11,585,433,12
0,Franklin,DUB 1-B,ARH,83,7,261,237,10
0,Franklin,DUB 1-C,ARI,137,7,625,453,12
0,Franklin,DUB 1-D,ARJ,103,9,426,319,9
0,Franklin,DUB 1-E,ARK,151,12,538,481,10
0,Franklin,DUB 2-A,ARL,82,8,357,324,6
0,Franklin,DUB 2-B,ARM,126,6,276,182,6
0,Franklin,DUB 2-C,ARN,61,8,313,186,8
0,Franklin,DUB 2-D,ARO,172,6,493,363,13
0,Franklin,DUB 2-E,ARP,215,8,460,368,22
0,Franklin,DUB 3-A,ARQ,190,12,649,586,11
0,Franklin,DUB 4-A,ARR,191,13,524,397,15
0,Franklin,DUB 4-B,ARS,73,11,322,235,8
0,Franklin,DUB 4-C,ART,119,5,372,251,7
0,Franklin,DUB 4-D,ARU,157,13,589,380,11
0,Franklin,DUB 4-E,ARV,97,9,359,299,13
0,Franklin,GAH 1-A,ARW,278,5,430,347,31
0,Franklin,GAH 1-B,ARX,178,2,290,266,9
0,Franklin,GAH 1-C,ARY,173,6,574,349,21
0,Franklin,GAH 1-D,ARZ,242,3,302,199,12
0,Franklin,GAH 1-E,ASA,160,7,523,325,15
0,Franklin,GAH 1-F,ASB,260,4,445,207,10
0,Franklin,GAH 2-A,ASC,178,10,467,285,5
0,Franklin,GAH 2-B,ASD,234,7,519,233,19
0,Franklin,GAH 2-C,ASE,129,7,348,200,3
0,Franklin,GAH 2-D,ASF,187,3,357,234,15
0,Franklin,GAH 2-E,ASG,123,12,366,261,9
0,Franklin,GAH 3-A,ASH,215,10,429,255,11
0,Franklin,GAH 3-B,ASI,141,5,312,286,9
0,Franklin,GAH 3-C,ASJ,148,6,493,326,13
0,Franklin,GAH 3-D,ASK,246,13,689,407,17
0,Franklin,GAH 3-E,ASL,172,7,447,364,14
0,Franklin,GAH 3-F,ASM,167,5,429,234,10
0,Franklin,GAH 4-A,ASN,84,7,433,293,5
0,Franklin,GAH 4-B,ASO,164,12,764,351,16
0,Franklin,GAH 4-C,ASP,88,7,367,209,12
0,Franklin,GAH 4-D,ASQ,62,6,457,336,17
0,Franklin,GAH 4-E,ASR,121,5,527,377,6
0,Franklin,GAH 4-F,ASS,83,10,410,215,13
0,Franklin,GAH 4-G,AST,133,5,470,358,9
0,Franklin,GRANDVIEW-A,ASU,100,8,633,245,13
0,Franklin,GRANDVIEW-B,ASV,89,4,599,241,5
0,Franklin,GRANDVIEW-C,ASW,141,4,590,173,16
0,Franklin,GRANDVIEW-D,ASX,154,3,803,244,17
0,Franklin,GRANDVIEW-E,ASY,287,12,813,269,16
0,Franklin,GROVE CITY 1-A,ASZ,351,6,370,470,17
0,Franklin,GROVE CITY 1-B,ATA,316,7,372,499,20
0,Franklin,GROVE CITY 1-C,ATB,187,7,216,388,7
0,Franklin,GROVE CITY 1-D,ATC,269,6,308,385,18
0,Franklin,GROVE CITY 2-A,ATD,137,21,384,670,14
0,Franklin,GROVE CITY 2-B,ATE,249,10,327,426,16
0,Franklin,GROVE CITY 2-C,ATF,298,7,398,550,16
0,Franklin,GROVE CITY 3-A,ATG,114,6,316,459,6
0,Franklin,GROVE CITY 3-B,ATH,171,7,371,477,12
0,Franklin,GROVE CITY 3-C,ATI,167,9,268,562,11
0,Franklin,GROVE CITY 3-D,ATJ,171,2,383,643,12
0,Franklin,GROVE CITY 3-E,ATK,139,4,217,473,4
0,Franklin,GROVE CITY 4-A,ATM,468,4,353,328,19
0,Franklin,GROVE CITY 4-B,ATN,315,9,366,430,9
0,Franklin,GROVE CITY 4-C,ATO,333,6,380,493,17
0,Franklin,GROVE CITY 4-D,ATP,225,6,365,501,15
0,Franklin,GROVE CITY 4-E,ATQ,154,7,253,377,11
0,Franklin,HILL 1-A,ATR,144,4,207,251,13
0,Franklin,HILL 1-B,ATS,209,11,516,404,19
0,Franklin,HILL 1-C,ATT,96,9,420,284,11
0,Franklin,HILL 1-D,ATU,282,7,396,198,14
0,Franklin,HILL 2-A,ATV,103,16,511,324,9
0,Franklin,HILL 2-B,ATW,144,10,590,420,7
0,Franklin,HILL 2-C,ATX,327,7,653,351,21
0,Franklin,HILL 2-D,ATY,195,9,711,494,11
0,Franklin,HILL 3-A,ATZ,233,10,369,313,14
0,Franklin,HILL 3-B,AUA,230,4,486,501,15
0,Franklin,HILL 3-C,AUB,194,10,618,472,18
0,Franklin,HILL 3-D,AUC,150,4,453,432,11
0,Franklin,HILL 4-A,AUD,182,13,888,590,22
0,Franklin,HILL 4-B,AUE,403,4,587,431,15
0,Franklin,HILL 4-C,AUF,193,16,713,510,17
0,Franklin,HILL 4-D,AUG,185,8,689,521,19
0,Franklin,REYNS 1-A,AUH,327,1,440,200,12
0,Franklin,REYNS 1-B,AUI,197,5,432,326,11
0,Franklin,REYNS 1-C,AUJ,356,6,536,203,12
0,Franklin,REYNS 1-D,AUK,160,8,439,301,10
0,Franklin,REYNS 1-E,AUL,105,6,250,155,9
0,Franklin,REYNS 2-A,AUM,157,10,518,265,12
0,Franklin,REYNS 2-B,AUN,170,7,438,330,14
0,Franklin,REYNS 2-C,AUO,134,2,193,131,4
0,Franklin,REYNS 2-D,AUP,302,3,310,235,11
0,Franklin,REYNS 2-E,AUQ,117,1,142,195,6
0,Franklin,REYNS 2-F,AUR,314,14,541,385,10
0,Franklin,REYNS 3-A,AUS,239,7,558,319,13
0,Franklin,REYNS 3-B,AUT,89,1,210,151,2
0,Franklin,REYNS 4-A,AUW,367,1,334,126,9
0,Franklin,REYNS 4-B,AUX,425,3,538,122,3
0,Franklin,REYNS 4-C,AUY,270,8,387,271,13
0,Franklin,REYNS 4-D,AUZ,241,1,319,272,23
0,Franklin,UA 1-A,AVA,98,13,565,185,8
0,Franklin,UA 1-B,AVB,104,8,518,211,7
0,Franklin,UA 1-C,AVC,113,4,331,228,4
0,Franklin,UA 1-D,AVD,70,4,377,202,7
0,Franklin,UA 1-E,AVE,80,13,498,293,7
0,Franklin,UA 1-F,AVF,79,9,390,252,6
0,Franklin,UA 2-A,AVG,103,9,458,362,7
0,Franklin,UA 2-B,AVH,114,11,366,289,3
0,Franklin,UA 2-C,AVI,97,5,387,262,7
0,Franklin,UA 2-D,AVJ,80,7,358,201,3
0,Franklin,UA 2-E,AVK,125,8,451,200,13
0,Franklin,UA 3-A,AVL,66,12,440,283,10
0,Franklin,UA 3-B,AVM,221,24,789,431,17
0,Franklin,UA 3-C,AVN,150,12,607,240,10
0,Franklin,UA 3-D,AVO,122,9,512,262,12
0,Franklin,UA 4-A,AVQ,82,7,487,311,17
0,Franklin,UA 4-B,AVR,160,6,642,274,14
0,Franklin,UA 4-C,AVS,127,6,530,269,15
0,Franklin,UA 4-D,AVT,76,6,430,237,10
0,Franklin,UA 4-E,AVU,138,10,428,295,12
0,Franklin,UA 5-A,AVV,120,12,525,252,15
0,Franklin,UA 5-B,AVW,117,7,477,366,8
0,Franklin,UA 5-C,AVX,105,13,448,312,8
0,Franklin,UA 5-D,AVY,105,9,347,236,9
0,Franklin,UA 5-E,AVZ,143,16,741,427,23
0,Franklin,UA 6-A,AWB,159,9,425,402,10
0,Franklin,UA 6-B,AWC,196,8,514,279,11
0,Franklin,UA 6-C,AWD,43,11,290,228,3
0,Franklin,UA 6-D,AWE,143,16,765,534,17
0,Franklin,UA 6-E,AWF,118,12,437,358,10
0,Franklin,WESTERVILLE 1-A,AWI,217,8,405,231,9
0,Franklin,WESTERVILLE 1-B,AWJ,121,3,481,357,15
0,Franklin,WESTERVILLE 1-C,AWK,108,8,380,304,14
0,Franklin,WESTERVILLE 1-D,AWL,122,4,294,196,10
0,Franklin,WESTERVILLE 1-E,AWM,150,7,473,308,7
0,Franklin,WESTERVILLE 2-A,AWN,106,9,464,359,12
0,Franklin,WESTERVILLE 2-B,AWO,146,12,583,449,11
0,Franklin,WESTERVILLE 2-C,AWP,59,7,281,199,8
0,Franklin,WESTERVILLE 2-D,AWQ,61,8,289,246,3
0,Franklin,WESTERVILLE 2-E,AWR,94,7,446,312,8
0,Franklin,WESTERVILLE 2-F,AWS,101,8,395,339,11
0,Franklin,WESTERVILLE 3-A,AWT,130,6,341,293,13
0,Franklin,WESTERVILLE 3-B,AWU,194,7,387,246,4
0,Franklin,WESTERVILLE 3-C,AWV,148,8,405,223,10
0,Franklin,WESTERVILLE 3-D,AWW,266,4,482,270,6
0,Franklin,WESTERVILLE 4-A,AWY,128,9,586,455,20
0,Franklin,WESTERVILLE 4-B,AWZ,249,7,731,512,15
0,Franklin,WESTERVILLE 4-C,AXA,134,11,454,333,10
0,Franklin,WESTERVILLE 5-A,AXC,192,7,441,204,6
0,Franklin,WESTERVILLE 5-B,AXD,270,10,513,192,13
0,Franklin,WESTERVILLE 5-C,AXE,145,6,456,297,18
0,Franklin,WESTERVILLE 5-D,AXF,105,5,328,280,14
0,Franklin,WESTERVILLE 5-E,AXG,114,10,444,331,13
0,Franklin,WHITEHALL 1-A,AXH,718,8,472,155,14
0,Franklin,WHITEHALL 1-B,AXI,421,11,416,293,17
0,Franklin,WHITEHALL 2-A,AXK,410,4,429,207,15
0,Franklin,WHITEHALL 2-B,AXL,289,2,312,206,6
0,Franklin,WHITEHALL 2-C,AXM,528,10,477,89,11
0,Franklin,WHITEHALL 3-A,AXN,424,13,396,337,15
0,Franklin,WHITEHALL 3-B,AXO,303,5,287,224,10
0,Franklin,WHITEHALL 3-C,AXP,357,6,388,167,8
0,Franklin,WHITEHALL 4-A,AXR,394,9,477,172,12
0,Franklin,WHITEHALL 4-B,AXS,550,11,494,254,13
0,Franklin,WHITEHALL 4-C,AXT,441,5,512,148,10
0,Franklin,WORTH 1-A,AXU,89,10,572,237,13
0,Franklin,WORTH 1-B,AXV,68,7,536,189,7
0,Franklin,WORTH 1-C,AXW,87,3,524,292,15
0,Franklin,WORTH 1-D,AXX,35,6,272,170,5
0,Franklin,WORTH 2-A,AXY,103,10,617,204,16
0,Franklin,WORTH 2-B,AXZ,138,4,591,168,7
0,Franklin,WORTH 2-C,AYA,88,7,589,153,19
0,Franklin,WORTH 3-A,AYB,69,10,468,164,4
0,Franklin,WORTH 3-B,AYC,74,7,555,241,13
0,Franklin,WORTH 4-A,AYF,100,2,442,158,5
0,Franklin,WORTH 4-B,AYG,174,8,540,240,14
0,Franklin,WORTH 4-C,AYH,60,6,356,190,5
0,Franklin,WORTH 4-D,AYI,68,4,272,147,3
0,Franklin,BLENDON-A,AYJ,166,1,323,218,12
0,Franklin,BLENDON-B,AYK,56,6,158,188,3
0,Franklin,BLENDON-C,AYL,290,6,398,285,12
0,Franklin,BLENDON-D,AYM,250,10,655,470,43
0,Franklin,BLENDON-E,AYN,291,8,438,266,6
0,Franklin,BLENDON-F,AYO,212,5,398,322,15
0,Franklin,MINERVA PARK-A,AYQ,198,9,869,378,17
0,Franklin,BROWN-A,AYR,169,16,404,615,20
0,Franklin,BROWN-B,AYS,94,3,226,313,9
0,Franklin,CLINTON-A,AYT,268,4,332,218,7
0,Franklin,CLINTON-B,AYU,578,4,371,195,9
0,Franklin,CLINTON-C,AYV,164,2,329,108,11
0,Franklin,FRANKLIN-A,AYW,351,10,223,471,10
0,Franklin,FRANKLIN-B,AYX,301,3,186,266,2
0,Franklin,FRANKLIN-C,AYY,211,9,264,301,8
0,Franklin,FRANKLIN-D,AYZ,375,3,141,354,8
0,Franklin,FRANKLIN-E,AZA,426,5,183,350,7
0,Franklin,FRANKLIN-F,AZB,569,5,326,39,8
0,Franklin,MARBLE CLIFF-A,AZC,91,5,341,144,5
0,Franklin,VALLEYVIEW-A,AZD,113,0,136,178,4
0,Franklin,HAMILTON-A,AZE,259,5,187,549,5
0,Franklin,HAMILTON-B,AZF,217,1,120,298,3
0,Franklin,HAMILTON-C,AZG,375,7,289,735,23
0,Franklin,OBETZ-A,AZJ,328,4,328,553,24
0,Franklin,OBETZ-B,AZK,434,1,437,562,25
0,Franklin,OBETZ-C,AZL,245,3,183,324,9
0,Franklin,JACKSON-A,AZM,230,1,161,431,7
0,Franklin,JACKSON-B,AZN,125,5,124,323,6
0,Franklin,JACKSON-C,AZO,99,7,201,516,7
0,Franklin,JACKSON-D,AZP,152,7,199,540,11
0,Franklin,URBANCREST-A,AZQ,238,5,247,62,7
0,Franklin,JEFFERSON-A,AZR,135,9,469,500,14
0,Franklin,JEFFERSON-B,AZS,117,10,360,459,7
0,Franklin,JEFFERSON-C,AZT,142,14,479,523,11
0,Franklin,CANAL WIN-A,AZU,212,6,473,571,13
0,Franklin,CANAL WIN-B,AZV,299,10,550,616,23
0,Franklin,CANAL WIN-C,AZW,89,5,230,317,5
0,Franklin,CANAL WIN-D,AZX,76,1,95,113,9
0,Franklin,GROVEPORT-A,AZY,269,6,346,341,9
0,Franklin,GROVEPORT-B,AZZ,264,11,328,541,8
0,Franklin,GROVEPORT-C,BAA,143,4,154,275,3
0,Franklin,MADISON-A,BAB,163,9,203,458,10
0,Franklin,MADISON-B,BAC,135,11,218,443,5
0,Franklin,MADISON-C,BAD,261,7,356,379,16
0,Franklin,MADISON-D,BAE,394,7,524,320,9
0,Franklin,MADISON-E,BAF,104,5,119,256,9
0,Franklin,MADISON-F,BAG,423,6,377,373,18
0,Franklin,MADISON-G,BAH,377,4,285,316,12
0,Franklin,MADISON-H,BAI,304,4,407,288,8
0,Franklin,MIFFLIN-A,BAJ,419,4,278,170,8
0,Franklin,MIFFLIN-B,BAK,359,4,266,129,9
0,Franklin,NORWICH-A,BAL,112,7,328,407,15
0,Franklin,NORWICH-B,BAM,93,6,402,309,9
0,Franklin,NORWICH-C,BAN,111,8,337,288,12
0,Franklin,NORWICH-D,BAO,68,1,216,258,14
0,Franklin,PERRY-A,BAP,68,9,429,257,10
0,Franklin,PERRY-B,BAQ,100,6,478,279,14
0,Franklin,PERRY-C,BAR,90,2,224,128,11
0,Franklin,PERRY-D,BAS,115,16,554,412,16
0,Franklin,NEW ALBANY-A,BAT,170,11,527,382,8
0,Franklin,NEW ALBANY-B,BAU,223,10,612,535,9
0,Franklin,PLAIN-A,BAV,44,1,132,159,3
0,Franklin,PLAIN-B,BAW,173,10,385,554,14
0,Franklin,PLEASANT-A,BAZ,107,8,135,382,4
0,Franklin,PLEASANT-B,BBA,210,9,185,527,7
0,Franklin,PLEASANT-C,BBB,143,3,210,565,13
0,Franklin,PLEASANT-D,BBC,123,4,255,466,6
0,Franklin,PLEASANT-E,BBD,95,5,169,363,5
0,Franklin,PLEASANT-F,BBE,248,8,176,462,10
0,Franklin,PRAIRIE-A,BBF,139,2,298,395,6
0,Franklin,PRAIRIE-B,BBG,240,3,306,559,14
0,Franklin,PRAIRIE-C,BBH,164,10,189,383,9
0,Franklin,PRAIRIE-D,BBI,219,2,274,323,11
0,Franklin,PRAIRIE-E,BBJ,261,1,269,464,15
0,Franklin,PRAIRIE-F,BBK,352,8,319,400,17
0,Franklin,PRAIRIE-G,BBL,188,5,232,350,6
0,Franklin,PRAIRIE-H,BBM,429,2,312,232,7
0,Franklin,PRAIRIE-I,BBN,552,5,288,324,12
0,Franklin,PRAIRIE-J,BBO,210,1,127,164,3
0,Franklin,PRAIRIE-K,BBP,83,3,114,257,13
0,Franklin,RIVERLEA-A,BBQ,32,12,343,93,3
0,Franklin,SHARON-A,BBR,117,4,357,271,4
0,Franklin,SHARON-B,BBS,137,4,455,184,16
0,Franklin,TRURO-A,BBT,37,0,44,50,4
0,Franklin,TRURO-B,BBU,349,1,316,200,10
0,Franklin,WASHINGTON-A,BBV,123,4,199,295,7
0,Franklin,COLS 50-D,BBX,379,7,363,242,8
0,Franklin,COLS 73-H,BCA,259,2,467,228,14
0,Franklin,PRAIRIE-L,BCC,157,4,174,303,3
0,Franklin,REYNS 4-E,BCD,243,10,298,287,16
0,Franklin,DUB 4-F,BCE,191,15,698,454,14
0,Franklin,NEW ALBANY-C,BCF,189,9,532,538,2
0,Franklin,COLS 37-E,BCG,284,5,378,498,18
0,Franklin,DUB 1-F,BCJ,328,5,759,528,24
0,Franklin,DUB 1-G,BCK,127,9,507,376,10
0,Franklin,COLS 45-L,BCS,299,7,428,90,10
0,Franklin,COLS 46-J,BCT,331,10,657,160,11
0,Franklin,COLS 46-K,BCU,252,4,435,124,5
0,Franklin,COLS 49-F,BCV,512,9,455,373,19
0,Franklin,WESTERVILLE 2-G,BDA,91,10,298,241,8
0,Franklin,GAH 2-F,BDB,31,3,201,149,3
0,Franklin,DUB 2-F,BDD,104,8,345,230,5
0,Franklin,DUB 3-B,BDE,209,14,818,547,13
0,Franklin,COLS 66-F,BDL,281,7,589,327,13
0,Franklin,DUB 2-G,BDO,156,14,448,359,5
0,Franklin,DUB 2-H,BDP,129,3,308,200,2
0,Franklin,DUB 3-C,BDQ,238,15,582,472,5
0,Franklin,GROVE CITY 1-E,BDS,158,8,386,487,18
0,Franklin,GROVE CITY 2-D,BDT,177,5,260,417,10
0,Franklin,GROVE CITY 2-E,BDU,215,2,309,417,9
0,Franklin,GAH 1-G,BDV,160,7,407,322,15
0,Franklin,GAH 2-G,BDX,55,6,244,164,3
0,Franklin,GAH 2-H,BDY,206,11,476,240,4
0,Franklin,GAH 3-G,BDZ,115,8,477,291,7
0,Franklin,COLS 58-I,BEG,298,3,211,288,8
0,Franklin,REYNS 1-F,BEJ,340,7,393,194,7
0,Franklin,REYNS 4-F,BEL,158,3,243,95,7
0,Franklin,JEFFERSON-D,BEM,281,7,567,278,12
0,Franklin,COLS 14-E,BEQ,665,11,615,297,13
0,Franklin,COLS 14-F,BER,229,3,744,160,12
0,Franklin,COLS 25-H,BET,306,7,567,44,10
0,Franklin,GAH 2-I,BFN,193,3,468,233,11
0,Franklin,GRANDVIEW-F,BFO,108,7,539,167,7
0,Franklin,CANAL WIN-E,BFQ,130,6,292,368,9
0,Franklin,GROVEPORT-D,BFR,162,1,399,357,2
0,Franklin,CANAL WIN-F,BFS,137,7,333,419,3
0,Franklin,JEFFERSON-E,BFT,122,9,394,365,7
0,Franklin,JEFFERSON-F,BFU,240,2,651,487,22
0,Franklin,NEW ALBANY-D,BFV,175,10,520,487,9
0,Franklin,NEW ALBANY-E,BFW,137,5,355,312,15
0,Franklin,NEW ALBANY-F,BFX,154,9,669,469,9
0,Franklin,COLS 75-A,BFZ,175,9,589,449,14
0,Franklin,COLS 75-B,BGA,265,7,604,472,17
0,Franklin,COLS 76-A,BGB,142,6,351,268,23
0,Franklin,COLS 77-A,BGC,179,8,452,261,4
0,Franklin,COLS 78-A,BGD,103,3,284,163,7
0,Franklin,COLS 79-A,BGE,801,9,462,164,13
0,Franklin,COLS 80-A,BGF,223,9,545,314,18
0,Franklin,COLS 81-A,BGG,406,9,811,189,16
0,Franklin,COLS 82-A,BGH,302,4,551,259,8
0,Franklin,COLS 83-A,BGI,238,5,571,108,3
0,Franklin,COLS 84-A,BGJ,295,14,775,373,13
0,Franklin,COLS 85-A,BGK,721,11,658,185,16
0,Franklin,COLS 86-A,BGL,531,8,700,228,12
0,Franklin,COLS 87-A,BGM,256,5,298,295,7
0,Franklin,COLS 75-C,BGN,268,5,365,240,17
0,Franklin,COLS 75-D,BGO,417,5,558,297,17
0,Franklin,COLS 75-E,BGP,242,5,465,348,18
0,Franklin,COLS 75-F,BGQ,301,9,463,296,16
0,Franklin,COLS 75-G,BGR,299,2,518,250,16
0,Franklin,COLS 76-B,BGU,149,3,278,206,14
0,Franklin,COLS 76-C,BGV,232,9,473,359,20
0,Franklin,COLS 76-D,BGW,237,4,552,391,18
0,Franklin,COLS 76-E,BGX,575,7,411,178,18
0,Franklin,COLS 76-F,BGY,310,8,595,384,25
0,Franklin,COLS 76-G,BGZ,337,2,376,225,12
0,Franklin,COLS 77-B,BHA,190,4,414,224,11
0,Franklin,COLS 77-C,BHB,179,7,466,200,9
0,Franklin,COLS 77-D,BHC,217,9,739,476,26
0,Franklin,COLS 77-E,BHD,286,10,631,426,13
0,Franklin,COLS 77-F,BHE,141,12,566,331,13
0,Franklin,COLS 78-B,BHF,161,5,300,323,4
0,Franklin,COLS 78-C,BHG,591,4,440,232,13
0,Franklin,COLS 78-D,BHH,424,7,585,469,34
0,Franklin,COLS 78-E,BHI,230,2,484,254,16
0,Franklin,COLS 79-B,BHJ,391,6,522,444,26
0,Franklin,COLS 79-C,BHK,291,8,438,546,16
0,Franklin,COLS 79-D,BHL,205,7,352,392,12
0,Franklin,COLS 80-B,BHM,465,9,696,347,15
0,Franklin,COLS 80-C,BHN,93,5,320,122,11
0,Franklin,COLS 80-D,BHO,245,11,522,307,13
0,Franklin,COLS 80-E,BHP,147,10,411,224,11
0,Franklin,COLS 80-F,BHQ,279,10,767,427,20
0,Franklin,COLS 81-B,BHR,224,4,523,214,11
0,Franklin,COLS 81-C,BHS,305,7,585,264,18
0,Franklin,COLS 81-D,BHT,401,5,534,224,20
0,Franklin,COLS 82-B,BHU,252,8,553,271,5
0,Franklin,COLS 82-C,BHV,67,7,219,173,5
0,Franklin,COLS 82-D,BHW,327,11,753,420,11
0,Franklin,COLS 82-E,BHX,248,7,711,558,18
0,Franklin,COLS 82-F,BHY,301,9,681,451,19
0,Franklin,COLS 82-G,BHZ,320,12,569,368,10
0,Franklin,COLS 82-H,BIA,311,5,583,386,13
0,Franklin,COLS 83-B,BIB,267,12,480,219,10
0,Franklin,COLS 83-C,BIC,254,11,554,36,6
0,Franklin,COLS 83-D,BID,409,4,582,78,12
0,Franklin,COLS 83-E,BIE,377,8,926,73,16
0,Franklin,COLS 83-F,BIF,422,9,510,28,6
0,Franklin,COLS 83-G,BIG,553,6,653,70,12
0,Franklin,COLS 84-B,BIH,208,8,692,285,14
0,Franklin,COLS 84-C,BII,411,13,647,174,3
0,Franklin,COLS 84-D,BIJ,348,12,751,192,10
0,Franklin,COLS 84-E,BIK,189,10,744,335,11
0,Franklin,COLS 84-F,BIL,251,11,555,393,17
0,Franklin,COLS 84-G,BIM,237,1,400,112,4
0,Franklin,COLS 85-B,BIO,545,8,518,317,17
0,Franklin,COLS 85-C,BIP,342,7,515,391,20
0,Franklin,COLS 85-D,BIQ,309,9,491,335,14
0,Franklin,COLS 86-B,BIR,559,10,736,344,21
0,Franklin,COLS 86-C,BIS,393,6,407,157,11
0,Franklin,COLS 86-D,BIT,504,8,695,245,15
0,Franklin,COLS 86-E,BIU,412,7,625,310,18
0,Franklin,COLS 86-F,BIV,291,3,480,281,14
