IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20101102_GEN_REGVOTED_ALL,USA_CA_20101102_GEN_REGVOTED_AFF_DEM,USA_CA_20101102_GEN_REGVOTED_AFF_REP,USA_CA_20101104_GEN_REGVOTED_AFF_OTH,USA_CA_20101104_GEN_REGVOTED_AFF_DCL,USA_CA_20101104_GEN_REGVOTED_SEX_MALE,USA_CA_20101104_GEN_REGVOTED_SEX_FEMALE,USA_CA_20101104_GEN_REGVOTED_NAT_HISP,USA_CA_20101104_GEN_REGVOTED_NAT_JEW,USA_CA_20101104_GEN_REGVOTED_NAT_ASI,USA_CA_20101104_GEN_REGVOTED_NAT_OTH,USA_CA_20101104_GEN_REGVOTED_AGE_1824,USA_CA_20101104_GEN_REGVOTED_AGE_2534,USA_CA_20101104_GEN_REGVOTED_AGE_3544,USA_CA_20101104_GEN_REGVOTED_AGE_4554,USA_CA_20101104_GEN_REGVOTED_AGE_5564,USA_CA_20101104_GEN_REGVOTED_AGE_65PL,USA_CA_20101104_GEN_REGVOTED_REG_CYC1_G08,USA_CA_20101104_GEN_REGVOTED_REG_CYC2_G06,USA_CA_20101104_GEN_REGVOTED_REG_CYC3_G04,USA_CA_20101104_GEN_REGVOTED_REG_CYC4_G02,USA_CA_20101104_GEN_REGVOTED_REG_CYC5_G00,USA_CA_20101104_GEN_REGVOTED_REG_CYC6_G98,USA_CA_20101104_GEN_REGVOTED_REG_CYC7_G96,USA_CA_20101104_GEN_REGVOTED_REG_CYC8_G94,USA_CA_20101104_GEN_REGVOTED_REG_CYCN_NON
0,_Orange,_060590071357,_0071357,516,145,229,35,107,240,276,81,14,31,390,30,73,84,78,125,126,120,85,36,74,24,40,26,23,88
0,_Orange,_060590071360,_0071360,648,172,378,14,84,271,377,66,38,19,525,30,52,81,130,111,244,74,75,48,79,51,63,37,22,199
0,_Orange,_060590071361,_0071361,427,102,257,15,53,201,226,45,17,32,333,33,43,45,92,89,125,66,69,19,46,40,42,16,19,110
0,_Orange,_060590071362,_0071362,10,1,6,2,1,5,5,1,0,0,9,1,0,1,3,3,2,2,2,0,2,1,1,1,0,1
0,_Orange,_060590071373,_0071373,406,175,115,23,93,210,196,120,22,66,198,34,63,69,95,79,66,106,90,43,54,28,27,9,3,46
0,_Orange,_060590071379,_0071379,48,11,16,1,20,28,20,4,3,16,25,1,9,16,13,5,4,14,23,2,4,1,2,1,1,0
0,_Orange,_060590071601,_0071601,598,232,212,30,124,299,299,165,18,59,356,57,129,76,113,114,109,174,137,45,53,26,33,24,25,81
0,_Orange,_060590071602,_0071602,213,75,83,8,47,113,100,59,15,28,111,19,30,31,54,38,41,26,39,24,36,10,22,6,9,41
0,_Orange,_060590071603,_0071603,645,311,180,19,135,320,325,226,13,43,363,56,116,113,139,107,114,159,152,70,87,33,44,12,16,72
0,_Orange,_060590071604,_0071604,640,217,299,19,105,305,335,84,22,72,462,45,87,105,134,144,125,109,106,51,79,31,59,34,30,141
0,_Orange,_060590071605,_0071605,323,97,170,8,48,171,152,19,13,30,261,23,30,37,56,74,103,35,35,18,36,19,25,22,13,120
0,_Orange,_060590071606,_0071606,572,233,212,23,104,280,292,161,12,55,344,48,97,87,139,99,102,120,119,60,73,30,43,24,22,81
0,_Orange,_060590071607,_0071607,802,240,427,18,117,392,410,105,27,63,607,38,59,111,168,171,255,78,102,60,87,38,58,34,50,295
0,_Orange,_060590071608,_0071608,511,142,265,34,70,244,267,44,20,56,391,27,45,94,95,94,156,52,67,33,62,42,26,20,32,177
0,_Orange,_060590071609,_0071609,415,97,225,11,82,231,184,28,28,124,235,25,23,89,126,89,63,56,59,39,58,34,52,26,16,75
0,_Orange,_060590071610,_0071610,201,54,106,6,35,106,95,14,12,25,150,11,12,27,41,51,59,22,19,12,29,17,20,10,12,60
0,_Orange,_060590071611,_0071611,469,134,190,13,132,237,232,50,13,97,309,19,193,113,65,46,33,193,190,19,32,13,10,7,2,3
0,_Orange,_060590071612,_0071612,160,55,58,3,44,85,75,32,8,44,76,14,24,35,42,25,20,35,31,8,20,14,15,18,5,14
0,_Orange,_060590071613,_0071613,574,167,220,13,174,316,258,59,11,210,294,22,127,208,119,56,42,126,233,109,49,15,11,8,7,16
0,_Orange,_060590071902,_0071902,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,_Orange,_060590072081,_0072081,159,26,106,8,19,82,77,6,13,5,135,11,9,16,44,34,45,15,16,12,14,11,18,11,13,49
0,_Orange,_060590072091,_0072091,556,105,388,10,53,282,274,21,51,25,459,23,26,44,107,125,231,47,46,26,61,29,42,32,35,238
0,_Orange,_060590072093,_0072093,585,152,331,13,89,303,282,57,38,46,444,39,58,69,128,147,144,61,103,52,64,36,42,34,33,160
0,_Orange,_060590072094,_0072094,643,139,414,18,72,330,313,28,48,30,537,44,22,63,166,152,196,67,54,34,80,46,67,45,28,222
0,_Orange,_060590072096,_0072096,683,160,434,13,76,331,352,37,36,30,580,35,26,86,185,136,215,69,49,40,85,50,56,50,30,254
0,_Orange,_060590072100,_0072100,265,48,168,11,38,131,134,7,23,9,226,21,17,25,65,89,48,26,31,20,27,22,28,15,16,80
0,_Orange,_060590072105,_0072105,197,43,120,5,29,103,94,25,15,9,148,10,11,18,44,48,66,12,20,8,27,12,8,7,12,91
0,_Orange,_060590072114,_0072114,7,2,5,0,0,4,3,0,0,0,7,1,0,0,2,4,0,3,0,1,0,1,2,0,0,0
0,_Orange,_060590072196,_0072196,14,3,9,0,2,6,8,0,4,0,10,0,1,1,5,2,5,1,2,1,2,1,2,2,0,3
0,_Orange,_060590072197,_0072197,527,104,327,16,80,291,236,25,27,44,431,38,30,49,133,119,158,57,63,36,58,42,43,43,24,161
0,_Orange,_060590072199,_0072199,666,139,431,19,77,335,331,12,54,31,569,35,40,66,160,163,202,56,53,51,89,58,57,38,43,221
0,_Orange,_060590072253,_0072253,604,159,370,14,61,293,311,27,35,28,514,37,45,88,135,105,194,71,67,29,70,37,38,32,24,236
0,_Orange,_060590072254,_0072254,391,89,230,13,59,199,192,23,22,44,302,21,31,42,92,81,124,54,27,25,38,25,31,27,18,146
0,_Orange,_060590072255,_0072255,604,129,375,20,80,286,318,33,21,14,536,30,29,74,145,109,217,58,63,38,46,39,42,35,31,252
0,_Orange,_060590072256,_0072256,647,170,385,23,69,312,335,56,38,22,531,31,39,72,156,136,213,70,50,45,69,35,46,39,43,250
0,_Orange,_060590072259,_0072259,731,193,419,21,98,369,362,53,28,30,620,41,51,139,192,156,152,96,75,63,98,44,52,34,43,226
0,_Orange,_060590072260,_0072260,558,167,279,25,87,253,305,52,30,24,452,38,73,86,143,112,106,70,93,45,63,34,47,28,33,145
0,_Orange,_060590072262,_0072262,570,135,342,14,79,298,272,43,55,22,450,45,36,62,136,151,140,76,49,44,61,41,52,51,17,179
0,_Orange,_060590072264,_0072264,525,111,322,22,70,260,265,35,34,10,446,26,31,71,123,98,176,36,55,34,55,39,43,38,23,202
0,_Orange,_060590072265,_0072265,378,88,244,12,34,201,177,30,19,9,320,19,25,39,93,75,127,46,34,24,36,31,28,22,18,139
0,_Orange,_060590072267,_0072267,361,97,198,14,52,172,189,42,11,14,294,19,62,54,84,72,70,55,62,30,38,20,24,17,12,103
0,_Orange,_060590072268,_0072268,561,142,318,19,82,266,295,61,31,22,447,40,39,105,148,92,137,71,50,40,77,31,49,41,24,178
0,_Orange,_060590072269,_0072269,253,57,165,7,24,126,127,16,4,5,228,17,18,25,69,43,81,23,31,23,30,15,19,14,9,89
0,_Orange,_060590072272,_0072272,438,95,284,10,49,221,217,32,26,20,360,19,26,62,100,82,149,38,40,29,54,36,42,25,12,162
0,_Orange,_060590072273,_0072273,18,8,9,0,1,8,10,0,8,1,9,0,5,3,4,3,3,3,3,3,2,2,3,1,0,1
0,_Orange,_060590072310,_0072310,605,133,376,18,78,305,300,24,27,25,529,44,33,92,159,136,141,61,66,39,67,42,52,40,30,208
0,_Orange,_060590072311,_0072311,445,108,245,20,72,216,229,45,23,23,354,37,32,68,111,92,105,69,64,28,50,30,29,15,33,127
0,_Orange,_060590072314,_0072314,592,127,384,15,66,290,302,48,30,15,499,31,34,77,149,108,193,77,56,29,66,32,42,35,31,224
0,_Orange,_060590072318,_0072318,628,122,408,20,78,309,319,23,19,17,569,39,37,57,152,131,212,73,62,43,61,31,61,40,35,222
0,_Orange,_060590072321,_0072321,275,72,151,12,40,125,150,23,13,11,228,19,28,45,66,49,68,36,34,17,30,19,16,11,6,106
0,_Orange,_060590072324,_0072324,615,114,416,18,67,301,314,32,47,16,520,44,39,58,160,134,180,60,60,41,75,38,43,49,34,215
0,_Orange,_060590075110,_0075110,424,60,312,9,43,214,210,16,19,38,351,33,32,23,102,87,147,49,39,16,48,20,45,31,24,152
0,_Orange,_060590075111,_0075111,438,59,309,8,62,225,213,24,28,26,360,33,28,31,100,107,139,53,46,36,48,41,49,22,22,121
0,_Orange,_060590075112,_0075112,357,59,242,9,47,184,173,17,32,21,287,21,34,34,80,61,127,31,48,22,32,16,30,13,32,133
0,_Orange,_060590075113,_0075113,463,85,313,10,55,246,217,31,32,55,345,30,34,55,116,81,147,38,49,23,64,30,49,29,26,155
0,_Orange,_060590075114,_0075114,328,54,244,3,27,168,160,11,8,24,285,22,24,20,67,77,118,38,35,18,40,19,23,24,14,117
0,_Orange,_060590075115,_0075115,484,68,345,9,62,245,239,31,26,38,389,19,25,43,104,108,185,38,46,19,53,34,47,19,34,194
0,_Orange,_060590075116,_0075116,432,71,304,5,52,215,217,18,30,25,359,36,20,37,114,79,146,55,42,22,54,25,43,31,18,142
0,_Orange,_060590075117,_0075117,398,76,259,6,57,200,198,15,29,27,327,27,22,35,101,65,148,53,35,25,47,21,34,21,17,145
0,_Placer,_060610140602,_0140602,376,117,177,9,73,175,201,36,6,3,331,34,39,50,108,87,58,64,67,30,43,32,26,14,20,80
0,_Placer,_060610140603,_0140603,395,144,176,11,64,181,214,49,13,8,325,22,51,58,71,90,103,71,56,20,61,17,33,12,13,112
0,_Placer,_060610140613,_0140613,368,125,157,13,73,158,210,39,16,6,307,26,69,71,73,57,72,119,59,30,53,27,28,18,10,24
0,_Placer,_060610140619,_0140619,331,97,157,14,63,155,176,50,8,12,261,30,47,52,93,66,43,72,58,31,44,26,22,18,13,47
0,_Placer,_060610140620,_0140620,371,135,154,12,70,186,185,42,9,4,316,28,56,61,87,86,53,78,60,21,53,26,27,19,15,72
0,_Placer,_060610140621,_0140621,616,262,213,31,110,293,323,86,20,15,495,41,110,73,104,140,148,131,144,46,56,32,26,19,28,134
0,_Placer,_060610140623,_0140623,429,175,193,11,50,203,226,36,18,8,367,25,28,40,67,93,176,60,50,21,36,26,30,20,19,167
0,_Placer,_060610140624,_0140624,434,189,174,21,50,213,221,61,10,6,357,23,43,47,89,80,152,62,65,20,50,26,41,17,17,136
0,_Placer,_060610140629,_0140629,549,249,188,18,94,272,277,112,15,9,413,38,77,71,116,116,131,122,75,43,61,32,39,24,13,140
0,_Placer,_060610140631,_0140631,301,129,100,23,49,135,166,47,9,3,242,18,44,42,71,60,66,76,55,23,43,19,21,4,11,49
0,_Placer,_060610140632,_0140632,545,234,198,26,87,244,301,64,18,3,460,16,86,94,119,121,108,123,103,45,63,37,38,22,17,97
0,_Placer,_060610140633,_0140633,396,171,153,9,63,171,225,27,8,1,360,16,40,35,49,88,168,91,56,31,42,13,26,22,14,101
0,_Placer,_060610140635,_0140635,643,178,359,18,88,321,322,58,30,28,527,40,60,196,194,96,57,113,122,67,186,51,63,26,2,13
0,_Placer,_060610140636,_0140636,621,196,325,11,89,270,351,47,19,25,530,41,68,147,172,109,84,98,112,69,81,86,127,29,7,12
0,_Placer,_060610140637,_0140637,598,188,284,19,107,289,309,54,15,29,500,56,66,117,172,115,72,108,105,59,75,49,70,41,55,36
0,_Placer,_060610140638,_0140638,541,144,280,17,100,272,269,42,18,19,462,24,66,115,165,115,56,84,84,47,83,45,54,13,37,94
0,_Placer,_060610140639,_0140639,494,143,242,23,86,246,248,35,26,12,421,47,65,95,157,87,43,82,80,36,68,43,36,20,22,107
0,_Placer,_060610140640,_0140640,526,161,251,23,91,268,258,48,14,24,440,42,60,90,154,122,58,87,99,39,76,41,42,21,25,96
0,_Placer,_060610140641,_0140641,415,144,159,20,92,185,230,45,17,8,345,24,89,70,87,78,67,95,85,40,54,27,18,16,10,70
0,_Placer,_060610140642,_0140642,692,198,344,17,133,337,355,45,25,17,605,60,65,132,234,109,92,104,124,57,90,68,64,57,44,84
0,_Placer,_060610140644,_0140644,615,189,331,13,82,302,313,49,19,13,534,48,49,117,185,125,91,99,86,51,88,41,49,14,38,149
0,_Placer,_060610140645,_0140645,690,208,358,12,112,306,384,40,18,10,622,32,49,54,114,125,316,142,98,61,109,71,107,64,20,18
0,_Placer,_060610140646,_0140646,500,147,272,13,68,232,268,39,21,15,425,40,62,83,115,85,115,108,75,47,65,34,37,23,26,85
0,_Placer,_060610140647,_0140647,327,133,160,4,30,141,186,13,7,3,304,3,1,1,8,61,253,44,60,41,36,34,23,20,10,59
0,_Placer,_060610140648,_0140648,650,161,384,11,94,327,323,54,35,14,547,38,97,94,154,151,116,95,101,48,100,51,71,31,25,128
0,_Placer,_060610140649,_0140649,431,182,160,22,67,201,230,55,19,3,354,28,56,60,92,81,114,69,62,32,53,35,40,19,10,111
0,_Placer,_060610140650,_0140650,609,197,332,7,73,254,355,29,22,12,546,1,1,2,8,83,514,91,73,53,51,50,107,27,147,10
0,_Placer,_060610140651,_0140651,623,212,339,8,64,267,356,16,38,19,550,0,0,2,4,33,584,69,62,42,62,39,52,145,148,4
0,_Placer,_060610140652,_0140652,511,169,278,4,60,215,296,18,30,5,458,1,0,1,7,25,477,63,63,24,55,33,55,212,3,3
0,_Placer,_060610140653,_0140653,581,154,320,14,93,286,295,38,19,22,502,46,58,113,215,89,60,98,91,41,77,46,67,35,75,51
0,_Placer,_060610140654,_0140654,625,182,331,17,95,317,308,43,21,27,534,58,53,107,237,109,61,95,75,46,60,55,76,70,98,50
0,_Placer,_060610140655,_0140655,680,160,402,12,106,351,329,33,37,14,596,36,52,127,224,127,114,69,107,59,84,68,164,88,15,26
0,_Placer,_060610140656,_0140656,556,142,320,19,75,279,277,30,24,16,486,52,45,87,195,116,61,76,86,31,77,48,57,33,23,125
0,_Placer,_060610140658,_0140658,498,178,230,11,79,234,264,39,15,14,430,48,53,79,157,99,62,115,83,44,69,30,39,36,46,36
0,_Placer,_060610140659,_0140659,714,203,394,13,104,349,365,31,38,22,623,35,52,94,145,169,219,89,88,53,90,62,73,31,31,197
0,_Placer,_060610140661,_0140661,1023,297,584,5,137,423,600,27,78,22,896,2,2,2,14,85,918,100,122,82,111,73,256,118,151,10
0,_Placer,_060610140663,_0140663,664,182,360,17,105,336,328,45,39,42,538,41,54,214,208,76,71,115,97,55,151,162,56,7,7,14
0,_Placer,_060610140664,_0140664,689,194,350,20,125,348,341,41,26,59,563,29,171,203,154,85,47,208,192,124,114,25,10,7,3,6
0,_Placer,_060610140667,_0140667,863,306,462,17,78,387,476,25,50,10,778,1,0,3,11,94,754,111,97,64,79,65,186,191,59,11
0,_Placer,_060610140669,_0140669,418,161,212,6,39,167,251,8,32,5,373,1,1,0,7,31,378,53,48,44,36,29,39,77,87,5
0,_Placer,_060610140670,_0140670,686,188,381,9,108,354,332,54,27,49,556,40,46,241,194,103,62,100,106,58,174,193,32,3,5,15
0,_Placer,_060610140671,_0140671,563,160,297,12,94,281,282,45,20,13,485,44,58,194,155,72,40,115,109,37,134,108,40,8,5,7
0,_Placer,_060610140672,_0140672,591,191,259,16,125,287,304,60,15,30,486,33,115,189,116,94,44,137,119,58,182,57,12,5,11,10
0,_Placer,_060610140673,_0140673,527,163,277,14,73,265,262,61,11,45,410,40,54,152,138,98,45,79,88,56,180,70,22,9,4,19
0,_Placer,_060610140674,_0140674,711,166,393,17,135,357,354,52,21,45,593,28,107,221,188,113,54,204,203,120,112,26,23,5,8,10
0,_Placer,_060610140675,_0140675,511,157,255,13,86,240,271,29,26,19,437,20,82,120,110,62,117,166,122,63,101,26,16,8,2,7
0,_Placer,_060610142301,_0142301,765,210,425,20,110,379,386,52,23,23,667,42,49,130,175,201,168,161,99,60,70,43,49,23,42,218
0,_Placer,_060610142303,_0142303,642,179,345,13,105,336,306,49,25,33,535,35,38,113,171,197,88,206,179,103,85,13,20,5,5,26
0,_Placer,_060610146302,_0146302,270,91,133,7,39,130,140,26,1,16,227,18,18,47,60,59,68,70,63,51,18,11,14,7,4,32
0,_Placer,_060610240301,_0240301,747,230,426,8,83,342,405,28,23,11,685,0,2,2,7,93,643,62,77,76,117,199,200,2,0,14
0,_Placer,_060610240302,_0240302,630,134,341,10,145,325,305,52,15,22,541,28,164,188,129,66,55,181,178,132,105,9,10,5,4,6
0,_Placer,_060610240303,_0240303,959,333,499,13,114,418,541,36,52,19,852,0,4,3,14,147,791,148,102,95,237,226,139,3,0,9
0,_Placer,_060610240304,_0240304,533,143,309,13,68,266,267,51,19,9,454,23,57,115,135,86,117,94,80,49,94,86,97,17,6,10
0,_Placer,_060610240305,_0240305,477,149,222,18,88,214,263,79,15,9,374,40,62,78,115,96,86,108,103,40,66,16,49,11,18,66
0,_Placer,_060610240307,_0240307,402,169,157,18,58,194,208,97,11,3,291,25,36,54,89,63,135,44,56,26,44,28,25,18,19,142
0,_Placer,_060610240308,_0240308,317,126,143,10,38,155,162,69,3,4,241,14,27,43,61,58,114,49,45,28,41,15,22,15,17,85
0,_Placer,_060610240309,_0240309,550,180,257,29,84,259,291,83,11,16,440,40,110,73,123,108,96,111,81,53,68,41,40,27,24,105
0,_Placer,_060610240310,_0240310,667,182,343,31,111,328,339,59,24,20,564,29,146,172,126,106,88,195,183,66,95,44,34,29,8,13
0,_Placer,_060610240311,_0240311,555,160,292,18,85,268,287,75,12,8,460,25,96,106,103,111,114,78,98,41,112,54,34,18,13,107
0,_Placer,_060610240315,_0240315,746,206,415,22,103,377,369,79,27,13,627,33,136,185,179,108,105,176,155,64,130,115,63,10,9,24
0,_Placer,_060610240317,_0240317,633,154,366,17,96,313,320,62,15,9,547,31,73,158,137,117,117,96,98,63,186,120,36,9,12,13
0,_Placer,_060610240318,_0240318,888,309,441,16,122,383,505,41,48,27,772,1,1,2,18,230,636,159,238,332,126,11,6,2,3,11
0,_Placer,_060610240319,_0240319,495,186,236,12,61,225,270,10,28,11,446,0,3,1,4,116,371,73,82,121,163,44,6,3,0,3
0,_Placer,_060610240320,_0240320,676,242,323,11,100,308,368,24,44,19,589,1,1,5,14,198,457,117,162,243,126,7,5,2,3,11
0,_Placer,_060610240321,_0240321,351,90,184,4,73,178,173,22,18,12,299,12,95,105,65,48,26,106,94,86,40,12,6,2,1,4
0,_Placer,_060610240324,_0240324,601,204,309,8,80,264,337,30,24,15,532,0,1,3,10,106,481,84,83,49,126,237,15,1,3,3
0,_Placer,_060610240325,_0240325,719,209,380,20,110,332,387,40,33,37,609,18,29,69,86,139,378,126,133,109,133,174,16,11,9,8
0,_Placer,_060610240329,_0240329,924,314,479,14,117,408,516,29,46,20,829,0,1,4,12,132,775,117,101,74,145,282,191,4,1,9
0,_Placer,_060610240331,_0240331,738,228,406,12,92,347,391,25,61,20,632,1,2,3,9,172,551,111,109,159,305,25,14,7,3,5
0,_Placer,_060610240332,_0240332,534,185,280,4,65,250,284,16,32,17,469,0,0,3,10,137,384,71,81,131,204,27,11,1,0,8
0,_Placer,_060610240334,_0240334,723,226,375,8,114,331,392,26,56,33,608,2,12,22,35,207,445,139,139,277,115,14,13,6,5,15
0,_Placer,_060610240335,_0240335,631,222,319,7,83,288,343,21,41,9,560,2,1,1,6,128,493,76,84,69,282,99,2,4,3,12
0,_Placer,_060610240336,_0240336,843,250,478,15,100,380,463,38,49,14,742,1,1,1,7,195,638,87,103,224,348,50,6,6,1,18
0,_Placer,_060610240339,_0240339,598,143,339,16,100,295,303,62,16,23,497,18,103,232,127,71,47,127,118,86,232,10,9,8,2,6
0,_Placer,_060610240340,_0240340,626,137,383,13,93,327,299,70,23,20,513,22,137,216,129,75,47,175,134,142,104,23,16,15,5,12
0,_Placer,_060610240345,_0240345,544,147,278,18,101,282,262,50,15,22,457,23,153,141,84,89,54,143,253,73,30,15,8,5,5,12
0,_Placer,_060610240346,_0240346,537,157,249,19,112,280,257,50,18,42,427,27,148,146,89,81,46,152,244,66,35,11,10,5,4,10
0,_Placer,_060610240347,_0240347,480,134,239,15,92,248,232,56,13,25,386,22,161,132,73,62,30,152,194,66,20,11,11,9,3,14
0,_Placer,_060610240501,_0240501,335,93,159,18,65,166,169,17,17,1,300,23,40,44,95,72,61,44,46,29,35,32,25,29,11,84
0,_Placer,_060610240502,_0240502,637,183,331,28,95,288,349,54,21,6,556,47,106,75,173,125,111,159,129,48,88,40,29,33,15,96
0,_Placer,_060610240504,_0240504,549,171,269,12,97,249,300,34,12,12,491,23,84,83,126,112,121,82,106,59,79,35,49,26,26,87
0,_Placer,_060610240507,_0240507,593,175,288,21,109,298,295,28,25,14,526,41,76,80,165,137,94,104,112,41,77,48,51,38,38,84
0,_Placer,_060610240508,_0240508,691,232,325,26,108,336,355,32,27,17,615,33,85,91,136,192,154,83,100,53,88,55,53,20,30,209
0,_Placer,_060610240510,_0240510,800,227,452,15,106,392,408,33,26,12,729,40,55,74,151,255,225,97,106,40,106,55,69,46,36,245
0,_Placer,_060610240511,_0240511,646,228,308,23,87,307,339,55,25,9,557,37,78,81,139,157,154,119,85,63,78,41,42,32,28,158
0,_Placer,_060610240512,_0240512,403,159,177,8,59,169,234,16,10,6,371,17,28,25,56,88,189,92,77,53,68,23,21,14,14,41
0,_Placer,_060610240514,_0240514,367,103,204,15,45,193,174,26,11,1,329,27,28,46,90,102,74,46,46,33,60,29,34,14,16,89
0,_Placer,_060610240516,_0240516,447,106,264,6,71,229,218,31,14,7,395,36,38,78,108,87,100,75,68,39,58,45,31,26,19,86
0,_Placer,_060610240519,_0240519,481,125,267,10,79,239,242,43,20,29,389,22,49,152,128,85,45,91,76,61,118,87,28,4,8,8
0,_Placer,_060610240520,_0240520,575,173,268,27,107,293,282,49,15,24,487,54,79,113,164,94,71,154,110,50,80,31,32,28,23,67
0,_Placer,_060610240521,_0240521,651,207,318,22,104,255,396,42,25,19,565,20,48,77,107,106,293,150,129,75,97,59,43,18,27,53
0,_Placer,_060610240522,_0240522,365,101,206,8,50,183,182,24,20,10,311,27,43,64,102,77,52,45,63,34,60,20,37,16,17,73
0,_Placer,_060610240523,_0240523,682,158,387,16,121,340,342,37,24,27,594,59,26,101,232,154,110,82,91,75,92,65,84,55,43,95
0,_Placer,_060610240524,_0240524,492,159,250,10,73,240,252,24,26,14,428,25,26,48,120,142,131,71,56,31,40,29,25,31,21,188
0,_Placer,_060610240527,_0240527,416,102,220,19,75,199,217,30,18,18,350,46,30,64,153,75,48,91,57,43,48,29,25,25,17,81
0,_Placer,_060610240528,_0240528,342,102,170,9,61,170,172,17,23,13,289,18,50,56,111,67,40,74,72,34,41,17,21,12,24,47
0,_Placer,_060610240529,_0240529,510,162,244,16,88,256,254,27,16,15,452,33,39,120,185,101,32,82,95,42,77,43,49,34,26,62
0,_Placer,_060610240530,_0240530,438,118,243,10,67,221,217,19,22,17,380,23,48,114,138,61,54,67,57,36,64,37,55,62,40,20
0,_Placer,_060610240531,_0240531,730,188,417,15,110,346,384,34,30,18,648,19,21,106,99,105,380,95,94,66,119,121,214,15,0,6
0,_Placer,_060610240532,_0240532,401,104,238,13,46,207,194,14,6,4,377,26,17,38,78,136,106,50,41,24,37,28,31,20,35,135
0,_Placer,_060610240533,_0240533,696,130,409,20,137,350,346,34,30,13,619,56,44,170,255,99,72,145,119,60,93,55,91,68,55,10
0,_Placer,_060610240534,_0240534,500,166,250,16,68,233,267,40,30,16,414,30,32,95,175,106,62,56,71,38,62,52,49,53,49,70
0,_Placer,_060610240535,_0240535,401,84,264,5,48,214,187,22,19,15,345,25,16,86,134,89,51,62,51,45,96,58,60,2,7,20
0,_Placer,_060610240536,_0240536,659,215,344,8,92,287,372,21,33,4,601,6,4,23,15,89,522,65,79,63,119,169,125,20,1,18
0,_Placer,_060610240540,_0240540,490,136,274,17,63,248,242,45,13,19,413,27,30,153,131,87,62,53,63,45,83,73,127,34,5,7
0,_Placer,_060610240541,_0240541,440,114,256,8,62,222,218,26,10,27,377,26,34,137,158,50,35,62,73,31,69,43,97,60,1,4
0,_Placer,_060610240542,_0240542,519,153,266,19,81,259,260,36,22,9,452,48,39,117,198,79,38,90,85,42,74,52,57,34,27,58
0,_Placer,_060610240543,_0240543,552,138,314,15,85,266,286,34,12,21,485,31,65,194,143,67,52,102,87,44,167,110,25,6,3,8
0,_Placer,_060610240544,_0240544,400,112,199,14,75,202,198,47,15,26,312,27,89,134,91,36,23,106,105,42,94,36,8,2,3,4
0,_Placer,_060610240545,_0240545,494,138,251,16,89,250,244,40,21,38,395,24,53,182,122,57,56,104,89,71,145,67,8,4,3,3
0,_Placer,_060610240546,_0240546,439,144,199,15,81,208,231,35,8,19,377,35,75,153,91,57,28,119,94,42,106,67,7,1,3,0
0,_Placer,_060610240549,_0240549,532,111,303,21,97,273,259,44,19,38,431,28,117,198,113,47,29,248,201,30,28,8,9,3,0,5
0,_Placer,_060610240550,_0240550,411,110,191,15,95,198,213,35,16,32,328,25,91,144,102,31,18,168,174,26,22,10,5,3,1,2
0,_Placer,_060610240551,_0240551,480,131,266,8,75,226,254,27,19,14,420,22,13,94,105,93,153,66,71,68,168,65,19,9,3,11
0,_Placer,_060610240601,_0240601,534,185,215,17,117,284,250,50,34,37,413,23,195,136,96,55,28,262,209,18,18,7,8,2,6,4
0,_Placer,_060610240603,_0240603,659,168,343,22,126,330,329,45,30,37,547,33,138,178,123,96,91,302,242,36,34,12,16,5,1,11
0,_Placer,_060610240604,_0240604,765,233,361,23,148,382,383,43,34,26,662,18,104,61,68,219,295,378,289,27,18,12,17,8,6,10
0,_Placer,_060610241702,_0241702,382,83,245,15,39,197,185,11,17,4,350,22,14,41,102,96,107,38,47,23,50,37,39,21,21,106
0,_Placer,_060610241806,_0241806,613,151,372,17,73,310,303,36,23,4,550,39,39,46,151,171,167,77,85,43,71,43,58,31,27,178
0,_Placer,_060610243208,_0243208,406,116,220,19,51,208,198,19,19,7,361,23,24,48,102,101,108,48,61,37,48,34,41,26,23,88
0,_Placer,_060610243301,_0243301,466,133,264,23,46,243,223,33,12,3,418,24,28,45,105,132,132,67,53,38,54,51,26,20,20,137
0,_Placer,_060610245101,_0245101,410,84,268,6,52,201,209,21,27,4,358,18,25,48,79,104,136,54,47,16,59,25,34,17,24,134
0,_Placer,_060610246701,_0246701,453,140,242,9,62,217,236,54,14,4,381,26,44,50,116,112,105,68,63,34,44,29,55,31,17,112
0,_Placer,_060610340101,_0340101,452,120,245,11,76,225,227,27,24,11,390,20,29,50,110,121,122,68,79,59,94,34,41,21,16,40
0,_Placer,_060610340102,_0340102,623,169,326,18,110,313,310,20,33,14,556,36,27,74,147,170,169,89,97,55,69,62,72,52,43,84
0,_Placer,_060610340103,_0340103,724,212,381,16,115,368,356,17,30,18,659,46,32,68,170,207,201,83,94,71,87,62,69,47,49,162
0,_Placer,_060610340104,_0340104,618,210,284,24,100,297,321,21,30,15,552,28,57,73,120,138,202,97,97,55,86,54,40,32,20,137
0,_Placer,_060610340107,_0340107,446,150,187,14,95,215,231,19,38,8,381,36,35,53,85,123,114,83,96,37,63,22,25,15,15,90
0,_Placer,_060610340109,_0340109,387,143,161,10,73,181,206,12,20,5,350,10,18,51,87,88,133,52,55,25,44,39,29,23,16,104
