IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_KS_20161108_GEN_PRE_DEM_CLINTON,USA_KS_20161108_GEN_PRE_REP_TRUMP,USA_KS_20161108_GEN_PRE_LIB_JOHNSON,USA_KS_20161108_GEN_PRE_GRE_STEIN,USA_KS_20161108_GEN_PRE_OTH_WRITEIN,USA_KS_20161108_GEN_USS_DEM_WIESNER,USA_KS_20161108_GEN_USS_REP_MORAN,USA_KS_20161108_GEN_USS_LIB_GARRARD,USA_KS_20161108_GEN_USS_OTH_WRITEIN
0,_015,_Clay Township Voting District,_Clay Township Voting District,7,31,2,2,1,6,32,4,0
0,_015,_Clifford Township Voting District,_Clifford Township Voting District,15,88,2,1,2,12,92,2,0
0,_015,_Douglass Township/City Voting District,_Douglass Township/City Voting District,171,603,48,11,2,173,602,64,0
0,_015,_El Dorado City W1 490 Exclave J,_El Dorado City W1 490 Exclave J,0,0,0,0,0,0,0,0,0
0,_015,_El Dorado City Ward 1,_El Dorado City Ward 1,416,1007,62,24,11,339,1111,84,0
0,_015,_El Dorado City Ward 1 Exclave A,_El Dorado City Ward 1 Exclave A,0,0,0,0,0,0,0,0,0
0,_015,_El Dorado City Ward 1 Exclave B,_El Dorado City Ward 1 Exclave B,0,0,0,0,0,0,0,0,0
0,_015,_El Dorado City Ward 1 Exclave C,_El Dorado City Ward 1 Exclave C,0,0,0,0,0,0,0,0,0
0,_015,_El Dorado City Ward 2,_El Dorado City Ward 2,441,811,69,29,6,380,856,105,0
0,_015,_El Dorado City Ward 3,_El Dorado City Ward 3,273,632,54,17,4,239,653,74,0
0,_015,_El Dorado City Ward 3 Exclave A,_El Dorado City Ward 3 Exclave A,0,0,0,0,0,0,0,0,0
0,_015,_El Dorado City Ward 4,_El Dorado City Ward 4,244,485,39,12,1,222,487,59,0
0,_015,_El Dorado Township East Voting District,_El Dorado Township East Voting District,23,59,10,4,1,22,64,11,0
0,_015,_El Dorado Township West Voting District,_El Dorado Township West Voting District,41,188,16,1,0,44,193,12,0
0,_015,_Fairmount Township/Elbing Voting District,_Fairmount Township/Elbing Voting District,44,231,9,5,7,38,254,11,0
0,_015,_Fairview Township Voting District,_Fairview Township Voting District,54,195,10,0,1,42,195,19,0
0,_015,_Glencoe Township Voting District,_Glencoe Township Voting District,23,66,1,1,0,24,64,3,0
0,_015,_Hickory Township Voting District,_Hickory Township Voting District,4,44,0,0,0,6,41,0,0
0,_015,_Lincoln Township Voting District,_Lincoln Township Voting District,15,103,4,2,0,15,105,10,0
0,_015,_Little Walnut Township/Leon Voting District,_Little Walnut Township/Leon Voting District,83,260,20,5,3,78,264,30,0
0,_015,_Logan Township Voting District,_Logan Township Voting District,16,37,2,1,2,15,40,1,0
0,_015,_Milton Township Voting District,_Milton Township Voting District,29,169,3,0,1,22,182,5,0
0,_015,_Murdock Township Voting District,_Murdock Township Voting District,24,185,3,4,1,31,180,5,0
0,_015,_Pleasant Township Voting District,_Pleasant Township Voting District,498,1629,106,26,20,451,1651,151,0
0,_015,_Plum Grove Township/Potwin Voting District,_Plum Grove Township/Potwin Voting District,63,165,11,6,0,59,171,14,0
0,_015,_Prospect Township Voting District,_Prospect Township Voting District,112,399,23,8,1,102,400,42,0
0,_015,_Richland Township H77 Exclave B Voting District,_Richland Township H77 Exclave B Voting District,0,0,0,0,0,0,0,0,0
0,_015,_Richland Township H78 Voting District,_Richland Township H78 Voting District,225,836,62,18,7,212,843,82,0
0,_015,_Rock Creek Township Voting District,_Rock Creek Township Voting District,21,113,5,2,0,24,108,8,0
0,_015,_Rosalia Township Voting District,_Rosalia Township Voting District,44,210,11,3,0,41,206,15,0
0,_015,_Rose Hill City Exclave A Voting District,_Rose Hill City Exclave A Voting District,0,0,0,0,0,0,0,0,0
0,_015,_Rose Hill City Exclave B Voting District,_Rose Hill City Exclave B Voting District,0,0,0,0,0,0,0,0,0
0,_015,_Rose Hill City Exclave C Voting District,_Rose Hill City Exclave C Voting District,0,0,0,0,0,0,0,0,0
0,_015,_Rose Hill City Exclave D Voting District,_Rose Hill City Exclave D Voting District,0,0,0,0,0,0,0,0,0
0,_015,_Rose Hill City Exclave E Voting District,_Rose Hill City Exclave E Voting District,0,0,0,0,0,0,0,0,0
0,_015,_Rose Hill City Exclave F Voting District,_Rose Hill City Exclave F Voting District,0,0,0,0,0,0,0,0,0
0,_015,_Rose Hill City Voting District,_Rose Hill City Voting District,0,0,0,0,0,0,0,0,0
0,_015,_Spring Township Voting District,_Spring Township Voting District,147,544,34,12,2,154,511,64,0
0,_015,_Sycamore/Cassoday Voting District,_Sycamore/Cassoday Voting District,22,121,9,2,2,19,126,10,0
0,_015,_Towanda Township/City Voting District,_Towanda Township/City Voting District,221,910,55,14,7,208,892,89,0
0,_015,_Union Township/Latham Voting District,_Union Township/Latham Voting District,10,58,4,1,0,10,58,5,0
0,_015,_Walnut Township Voting District,_Walnut Township Voting District,59,254,8,5,1,58,241,27,0
0,_015,_Whitewater City Voting District,_Whitewater City Voting District,57,255,15,3,2,52,257,24,0
0,_017,_Bazaar Township Voting District,_Bazaar Township Voting District,5,51,0,1,0,2,53,1,0
0,_017,_Cedar Township Voting District,_Cedar Township Voting District,10,39,1,0,0,8,36,5,0
0,_017,_Cottonwood Township Voting District,_Cottonwood Township Voting District,21,47,2,0,1,15,43,14,0
0,_017,_Diamond Township Voting District,_Diamond Township Voting District,17,97,7,2,3,7,106,5,0
0,_017,_East Falls Township Voting District,_East Falls Township Voting District,40,172,4,3,0,31,180,17,0
0,_017,_East Strong Township Voting District,_East Strong Township Voting District,57,153,9,7,0,55,152,15,0
0,_017,_Homestead Township Voting District,_Homestead Township Voting District,7,21,2,2,0,9,24,0,0
0,_017,_Matfield Township Voting District,_Matfield Township Voting District,26,44,2,0,0,23,49,0,0
0,_017,_Toledo Township Voting District,_Toledo Township Voting District,44,127,3,1,3,42,129,9,0
0,_017,_West Falls Township Voting District,_West Falls Township Voting District,74,183,12,12,1,62,212,17,0
0,_017,_West Strong Township Voting District,_West Strong Township Voting District,15,35,3,3,0,17,37,0,0
0,_019,_Caneyville Township Voting District,_Caneyville Township Voting District,5,39,3,0,0,5,39,3,0
0,_019,_Center Township Voting District,_Center Township Voting District,0,35,0,0,0,0,35,0,0
0,_019,_Chautauqua Voting District,_Chautauqua Voting District,12,89,2,1,0,11,92,2,0
0,_019,_Harrison Township Voting District,_Harrison Township Voting District,5,29,0,0,0,4,30,0,0
0,_019,_Hendricks Township Voting District,_Hendricks Township Voting District,8,36,0,0,0,9,29,4,0
0,_019,_Jefferson Township Voting District,_Jefferson Township Voting District,34,156,6,4,0,35,153,11,0
0,_019,_Lafayette Township Voting District,_Lafayette Township Voting District,3,21,1,0,0,4,19,2,0
0,_019,_Little Caney Township Voting District,_Little Caney Township Voting District,13,112,1,1,0,15,101,8,0
0,_019,_North Sedan Voting District,_North Sedan Voting District,67,258,6,8,0,62,257,18,0
0,_019,_Peru Voting District,_Peru Voting District,9,125,3,3,0,9,116,13,0
0,_019,_Salt Creek Township Voting District,_Salt Creek Township Voting District,7,53,0,1,0,8,51,2,0
0,_019,_South Sedan Voting District,_South Sedan Voting District,28,201,3,4,0,32,184,12,0
0,_019,_Summit Township Voting District,_Summit Township Voting District,5,42,0,1,0,2,41,4,0
0,_019,_Washington Township Voting District,_Washington Township Voting District,1,40,0,0,0,2,39,0,0
0,_021,_Baxter Springs Ward 1,_Baxter Springs Ward 1,75,205,10,6,0,86,199,11,0
0,_021,_Baxter Springs Ward 2,_Baxter Springs Ward 2,57,180,11,6,1,61,163,22,0
0,_021,_Baxter Springs Ward 2 Exclave Voting District,_Baxter Springs Ward 2 Exclave Voting District,0,0,0,0,0,0,0,0,0
0,_021,_Baxter Springs Ward 3,_Baxter Springs Ward 3,149,463,24,9,0,169,438,29,0
0,_021,_Baxter Springs Ward 4,_Baxter Springs Ward 4,66,257,8,8,1,71,243,22,0
0,_021,_Baxter Springs Ward 4 Exclave,_Baxter Springs Ward 4 Exclave,0,0,0,0,0,0,0,0,0
0,_021,_Cherokee Township Voting District,_Cherokee Township Voting District,54,94,6,3,2,54,95,16,0
0,_021,_Columbus Ward 1,_Columbus Ward 1,57,145,12,1,0,51,148,16,0
0,_021,_Columbus Ward 2,_Columbus Ward 2,92,214,13,2,1,85,224,15,0
0,_021,_Columbus Ward 2 Exclave Voting District,_Columbus Ward 2 Exclave Voting District,0,0,0,0,0,0,0,0,0
0,_021,_Columbus Ward 3,_Columbus Ward 3,71,185,15,1,1,83,177,9,0
0,_021,_Columbus Ward 4,_Columbus Ward 4,58,154,14,2,0,53,160,16,0
0,_021,_Columbus Ward 5,_Columbus Ward 5,52,158,5,8,0,60,143,11,0
0,_021,_Columbus Ward 5 Exclave,_Columbus Ward 5 Exclave,0,0,0,0,0,0,0,0,0
0,_021,_Crawford Township Voting District,_Crawford Township Voting District,60,282,7,3,0,66,267,13,0
0,_021,_Galena Ward 1,_Galena Ward 1,61,189,9,2,0,70,172,16,0
0,_021,_Galena Ward 1 Exclave,_Galena Ward 1 Exclave,0,0,0,0,0,0,0,0,0
0,_021,_Galena Ward 2,_Galena Ward 2,44,155,11,3,0,54,132,17,0
0,_021,_Galena Ward 2 Exclave A City Park,_Galena Ward 2 Exclave A City Park,0,0,0,0,0,0,0,0,0
0,_021,_Galena Ward 2 Exclave B,_Galena Ward 2 Exclave B,0,0,0,0,0,0,0,0,0
0,_021,_Galena Ward 2 Exclave C,_Galena Ward 2 Exclave C,0,0,0,0,0,0,0,0,0
0,_021,_Galena Ward 3,_Galena Ward 3,105,231,7,1,0,102,214,19,0
0,_021,_Galena Ward 4,_Galena Ward 4,38,123,9,3,0,49,112,10,0
0,_021,_Garden Township Lowell Voting District,_Garden Township Lowell Voting District,237,680,26,18,0,262,661,49,0
0,_021,_Garden Township Stanley Mine Voting District,_Garden Township Stanley Mine Voting District,54,214,11,5,0,56,203,17,0
0,_021,_Lola Township Voting District,_Lola Township Voting District,31,107,6,2,0,30,107,9,0
0,_021,_Lowell Township Voting District,_Lowell Township Voting District,49,251,4,6,0,59,235,10,0
0,_021,_Lyon Township Voting District,_Lyon Township Voting District,28,149,6,1,0,34,149,3,0
0,_021,_Mineral Township Voting District,_Mineral Township Voting District,15,75,2,0,0,13,74,5,0
0,_021,_Neosho Township Faulkner Voting District,_Neosho Township Faulkner Voting District,5,37,2,2,0,5,38,2,0
0,_021,_Neosho Township Melrose Voting District,_Neosho Township Melrose Voting District,9,58,5,1,0,14,49,4,0
0,_021,_Pleasant View Township Voting District,_Pleasant View Township Voting District,67,222,9,4,0,58,227,15,0
0,_021,_Ross Township Belleview Voting District,_Ross Township Belleview Voting District,19,65,0,1,0,17,61,6,0
0,_021,_Ross Township Roseland Voting District,_Ross Township Roseland Voting District,42,66,5,4,0,44,67,9,0
0,_021,_Ross Township West Mineral Voting District,_Ross Township West Mineral Voting District,37,75,6,5,0,43,71,7,0
0,_021,_Salamanca Township Enclave 2 Voting District,_Salamanca Township Enclave 2 Voting District,0,0,0,0,0,0,0,0,0
0,_021,_Salamanca Township Enclave Voting District,_Salamanca Township Enclave Voting District,0,0,0,0,0,0,0,0,0
0,_021,_Salamanca Township Voting District,_Salamanca Township Voting District,70,230,8,1,0,75,236,3,0
0,_021,_Scammon Ward 1,_Scammon Ward 1,19,25,1,1,0,19,24,1,0
0,_021,_Scammon Ward 2,_Scammon Ward 2,15,51,6,1,0,20,44,9,0
0,_021,_Scammon Ward 3,_Scammon Ward 3,17,53,3,1,0,20,47,2,0
0,_021,_Shawnee Township Voting District,_Shawnee Township Voting District,37,194,4,5,0,43,189,10,0
0,_021,_Sheridan Township Voting District,_Sheridan Township Voting District,21,86,7,1,0,26,79,8,0
0,_021,_Spring Valley Township Neutral Voting District,_Spring Valley Township Neutral Voting District,56,231,11,3,0,66,218,17,0
0,_021,_Spring Valley Township Spring Valley Enclave A Voting District,_Spring Valley Township Spring Valley Enclave A Voting District,0,0,0,0,0,0,0,0,0
0,_021,_Spring Valley Township Spring Valley Enclave B Voting District,_Spring Valley Township Spring Valley Enclave B Voting District,0,0,0,0,0,0,0,0,0
0,_021,_Spring Valley Township Spring Valley Enclave Voting District,_Spring Valley Township Spring Valley Enclave Voting District,0,0,0,0,0,0,0,0,0
0,_021,_Spring Valley Township Spring Valley Voting District,_Spring Valley Township Spring Valley Voting District,39,144,2,4,1,38,146,7,0
0,_021,_Weir City Ward 1 Voting District,_Weir City Ward 1 Voting District,25,34,1,1,0,27,33,2,0
0,_021,_Weir City Ward 2 Voting District,_Weir City Ward 2 Voting District,52,56,8,4,0,58,54,4,0
0,_021,_Weir City Ward 3 Voting District,_Weir City Ward 3 Voting District,22,44,2,1,0,24,39,8,0
0,_021,_West Mineral City Exclave Big Brutus Voting District,_West Mineral City Exclave Big Brutus Voting District,0,0,0,0,0,0,0,0,0
0,_021,_West Mineral City Voting District,_West Mineral City Voting District,0,0,0,0,0,0,0,0,0
0,_023,_Benkelman Township Voting District,_Benkelman Township Voting District,4,19,0,1,0,3,21,0,0
0,_023,_Bird City Township Voting District,_Bird City Township Voting District,52,276,5,1,0,33,287,8,0
0,_023,_Calhoun Township Voting District,_Calhoun Township Voting District,0,24,0,0,2,1,24,0,0
0,_023,_Cleveland Run Township Voting District,_Cleveland Run Township Voting District,3,27,0,0,0,1,29,0,0
0,_023,_Jaqua Township Voting District,_Jaqua Township Voting District,0,15,0,0,0,0,15,0,0
0,_023,_Orlando Township Voting District,_Orlando Township Voting District,0,32,0,3,0,1,31,3,0
0,_023,_Wano 1 Township Voting District,_Wano 1 Township Voting District,45,325,7,1,2,31,331,16,0
0,_023,_Wano 2 Township Voting District,_Wano 2 Township Voting District,77,455,17,14,0,55,489,21,0
0,_025,_Appleton Township Voting District,_Appleton Township Voting District,44,328,11,5,0,36,332,15,0
0,_025,_Center 1 Voting District,_Center 1 Voting District,41,208,12,6,0,36,210,18,0
0,_025,_Center 2 Voting District,_Center 2 Voting District,16,167,9,6,0,12,173,9,0
0,_025,_Englewood Township Voting District,_Englewood Township Voting District,11,49,3,2,2,15,49,4,0
0,_025,_Lexington Township Voting District,_Lexington Township Voting District,2,19,0,0,1,1,19,2,0
0,_025,_Liberty Township Voting District,_Liberty Township Voting District,1,20,0,0,0,1,19,1,0
0,_025,_Sitka Township Voting District,_Sitka Township Voting District,5,34,1,1,1,2,38,2,0
0,_027,_Athelstane Township Voting District,_Athelstane Township Voting District,2,53,3,1,0,2,52,4,0
0,_027,_Blaine Township Voting District,_Blaine Township Voting District,16,118,3,3,6,9,139,2,0
0,_027,_Bloom Township Voting District,_Bloom Township Voting District,5,50,3,1,0,1,58,1,0
0,_027,_Chapman Township Voting District,_Chapman Township Voting District,19,55,6,3,0,13,66,5,0
0,_027,_Clay Center Township Enclave Voting District,_Clay Center Township Enclave Voting District,0,0,0,0,0,0,0,0,0
0,_027,_Clay Center Township Voting District,_Clay Center Township Voting District,34,152,11,5,0,15,183,6,0
0,_027,_Clay Center Ward 1,_Clay Center Ward 1,124,367,36,12,2,61,458,22,0
0,_027,_Clay Center Ward 1 Exclave,_Clay Center Ward 1 Exclave,0,0,0,0,0,0,0,0,0
0,_027,_Clay Center Ward 2,_Clay Center Ward 2,108,426,30,9,2,72,488,21,0
0,_027,_Clay Center Ward 3,_Clay Center Ward 3,88,281,11,13,0,53,330,16,0
0,_027,_Clay Center Ward 4,_Clay Center Ward 4,82,230,15,7,1,46,272,20,0
0,_027,_Clay Center Ward 4 Exclave,_Clay Center Ward 4 Exclave,0,0,0,0,0,0,0,0,0
0,_027,_Exeter Township Voting District,_Exeter Township Voting District,4,47,0,1,0,2,48,1,0
0,_027,_Five Creeks Township Voting District,_Five Creeks Township Voting District,10,48,0,2,0,6,54,0,0
0,_027,_Garfield Township Voting District,_Garfield Township Voting District,6,48,0,0,1,5,47,2,0
0,_027,_Gill Township Voting District,_Gill Township Voting District,7,65,1,3,0,6,64,5,0
0,_027,_Goshen Township Voting District,_Goshen Township Voting District,6,25,0,0,0,4,27,0,0
0,_027,_Grant Township Voting District,_Grant Township Voting District,11,88,2,1,0,7,91,4,0
0,_027,_Hayes Township Voting District,_Hayes Township Voting District,8,92,4,1,0,5,97,3,0
0,_027,_Highland Township Voting District,_Highland Township Voting District,29,104,3,5,4,19,117,4,0
0,_027,_Mulberry Township Voting District,_Mulberry Township Voting District,23,116,3,3,0,14,118,10,0
0,_027,_Oakland Township Voting District,_Oakland Township Voting District,9,33,0,1,0,9,32,2,0
0,_027,_Republican Township Voting District,_Republican Township Voting District,51,330,15,8,1,42,334,27,0
0,_027,_Sherman Township Voting District,_Sherman Township Voting District,23,92,2,3,0,19,96,4,0
0,_027,_Union Township Voting District,_Union Township Voting District,12,71,2,3,0,9,79,3,0
0,_029,_Arion Township Voting District,_Arion Township Voting District,12,42,0,4,0,11,46,1,0
0,_029,_Aurora Township Voting District,_Aurora Township Voting District,1,58,2,0,0,3,57,3,0
0,_029,_Buffalo Township Voting District,_Buffalo Township Voting District,5,49,4,1,0,2,56,1,0
0,_029,_Center Township Voting District,_Center Township Voting District,11,104,0,2,0,8,102,5,0
0,_029,_Colfax Township Voting District,_Colfax Township Voting District,0,21,0,1,0,1,21,0,0
0,_029,_Concordia Ward 1,_Concordia Ward 1,87,190,17,6,4,71,209,16,0
0,_029,_Concordia Ward 1 Exclave A,_Concordia Ward 1 Exclave A,0,0,0,0,0,0,0,0,0
0,_029,_Concordia Ward 1 Exclave B,_Concordia Ward 1 Exclave B,0,0,0,0,0,0,0,0,0
0,_029,_Concordia Ward 2 Precinct 1,_Concordia Ward 2 Precinct 1,101,236,20,8,1,75,267,22,0
0,_029,_Concordia Ward 2 Precinct 2,_Concordia Ward 2 Precinct 2,110,322,31,9,0,81,370,27,0
0,_029,_Concordia Ward 2 Precinct 2 Exclave,_Concordia Ward 2 Precinct 2 Exclave,0,0,0,0,0,0,0,0,0
0,_029,_Concordia Ward 3,_Concordia Ward 3,106,427,24,13,0,87,428,46,0
0,_029,_Concordia Ward 4,_Concordia Ward 4,59,187,7,4,0,50,188,22,0
0,_029,_Concordia Ward 4 Exclave A,_Concordia Ward 4 Exclave A,0,0,0,0,0,0,0,0,0
0,_029,_East Lincoln Enclave Voting District,_East Lincoln Enclave Voting District,0,0,0,0,0,0,0,0,0
0,_029,_East Lincoln Voting District,_East Lincoln Voting District,15,98,6,1,0,11,103,6,0
0,_029,_East Meredith Voting District,_East Meredith Voting District,7,15,0,0,0,2,19,0,0
0,_029,_Elk Township Voting District,_Elk Township Voting District,71,273,15,8,5,51,304,15,0
0,_029,_Grant Township Voting District,_Grant Township Voting District,23,122,3,2,0,16,126,7,0
0,_029,_Lyon Township Voting District,_Lyon Township Voting District,7,45,5,0,0,3,48,5,0
0,_029,_Nelson Township Voting District,_Nelson Township Voting District,11,50,1,0,0,9,53,1,0
0,_029,_North Lawrence Voting District,_North Lawrence Voting District,4,36,1,1,0,1,36,3,0
0,_029,_Oakland Township Voting District,_Oakland Township Voting District,2,24,0,0,1,1,25,0,0
0,_029,_Shirley Township Voting District,_Shirley Township Voting District,12,54,2,0,1,6,61,3,0
0,_029,_Sibley Township Voting District,_Sibley Township Voting District,22,73,3,2,1,18,75,6,0
0,_029,_Solomon Township Voting District,_Solomon Township Voting District,42,168,7,6,2,40,169,12,0
0,_029,_South Lawrence Voting District,_South Lawrence Voting District,6,21,0,1,0,7,20,1,0
0,_029,_Starr Township Voting District,_Starr Township Voting District,29,202,8,3,0,27,206,10,0
0,_029,_Summit Township Voting District,_Summit Township Voting District,3,24,1,0,0,2,24,1,0
0,_029,_West Lincoln Voting District,_West Lincoln Voting District,12,64,4,2,0,11,62,6,0
0,_029,_West Meredith Voting District,_West Meredith Voting District,3,14,0,0,0,3,14,0,0
0,_031,_Avon Township Voting District,_Avon Township Voting District,9,78,2,5,1,10,84,0,0
0,_031,_Burlington Township Enclave 1 Voting District,_Burlington Township Enclave 1 Voting District,0,0,0,0,0,0,0,0,0
0,_031,_Burlington Township Enclave 2 Voting District,_Burlington Township Enclave 2 Voting District,0,0,0,0,0,0,0,0,0
0,_031,_Burlington Township Voting District,_Burlington Township Voting District,34,161,4,0,4,23,168,11,0
0,_031,_Burlington Ward 1,_Burlington Ward 1,92,294,30,8,2,70,328,20,0
0,_031,_Burlington Ward 2,_Burlington Ward 2,68,256,19,2,5,50,264,28,0
0,_031,_Burlington Ward 3,_Burlington Ward 3,62,298,23,6,2,58,297,30,0
0,_031,_Burlington Ward 3 Exclave Caldwell's Add.,_Burlington Ward 3 Exclave Caldwell's Add.,0,0,0,0,0,0,0,0,0
0,_031,_Burlington Ward 3 Exclave Indust. Park #2 & 3,_Burlington Ward 3 Exclave Indust. Park #2 & 3,0,0,0,0,0,0,0,0,0
0,_031,_Hampden Township Voting District,_Hampden Township Voting District,14,66,1,0,1,13,67,3,0
0,_031,_Key West Township Voting District,_Key West Township Voting District,23,99,5,7,3,21,104,11,0
0,_031,_Leroy Township Voting District,_Leroy Township Voting District,41,241,13,5,0,33,232,24,0
0,_031,_Liberty Township Voting District,_Liberty Township Voting District,45,229,9,4,4,38,235,17,0
0,_031,_Lincoln Township Voting District,_Lincoln Township Voting District,116,385,18,14,1,91,415,31,0
0,_031,_Neosho Township Voting District,_Neosho Township Voting District,9,52,3,2,1,7,59,2,0
0,_031,_Ottumwa Township Voting District,_Ottumwa Township Voting District,71,297,23,6,4,64,302,31,0
0,_031,_Pleasant Township Voting District,_Pleasant Township Voting District,24,86,7,4,0,22,89,11,0
0,_031,_Pottawatomie Township Voting District,_Pottawatomie Township Voting District,10,86,3,0,1,8,84,6,0
0,_031,_Rock Creek Township Voting District,_Rock Creek Township Voting District,94,288,23,4,2,76,289,39,0
0,_031,_Spring Creek Township Voting District,_Spring Creek Township Voting District,7,64,2,2,0,9,61,4,0
0,_031,_Star Township Voting District,_Star Township Voting District,8,70,4,1,1,11,68,7,0
0,_033,_Avilla Township Voting District,_Avilla Township Voting District,0,44,1,0,0,1,41,1,0
0,_033,_Coldwater Township Voting District,_Coldwater Township Voting District,69,371,30,9,0,63,394,25,0
0,_033,_Powell Township Voting District,_Powell Township Voting District,9,40,1,0,0,6,43,1,0
0,_033,_Protection Township H115 Voting District,_Protection Township H115 Voting District,18,207,6,1,0,21,203,7,0
0,_033,_Protection Township H116 Voting District,_Protection Township H116 Voting District,6,53,2,0,0,7,51,2,0
0,_035,_Arkansas City Ward 1 A,_Arkansas City Ward 1 A,51,92,7,2,5,45,95,11,0
0,_035,_Arkansas City Ward 1 A Exclave A,_Arkansas City Ward 1 A Exclave A,2,11,0,0,0,2,11,0,0
0,_035,_Arkansas City Ward 1 A Exclave B,_Arkansas City Ward 1 A Exclave B,1,1,0,0,0,0,1,1,0
0,_035,_Arkansas City Ward 1 B,_Arkansas City Ward 1 B,39,104,9,3,0,38,99,15,0
0,_035,_Arkansas City Ward 1 C,_Arkansas City Ward 1 C,99,191,9,5,0,101,192,15,0
0,_035,_Arkansas City Ward 1 D,_Arkansas City Ward 1 D,82,136,14,3,0,72,147,20,0
0,_035,_Arkansas City Ward 1 D Exclave A,_Arkansas City Ward 1 D Exclave A,0,0,0,0,0,0,0,0,0
0,_035,_Arkansas City Ward 2 A,_Arkansas City Ward 2 A,93,228,12,7,0,75,237,26,0
0,_035,_Arkansas City Ward 2 B - 1,_Arkansas City Ward 2 B - 1,37,89,2,3,0,41,78,14,0
0,_035,_Arkansas City Ward 2 B - 2,_Arkansas City Ward 2 B - 2,25,55,2,1,0,22,56,3,0
0,_035,_Arkansas City Ward 2 C,_Arkansas City Ward 2 C,8,24,1,2,0,10,22,4,0
0,_035,_Arkansas City Ward 2 D,_Arkansas City Ward 2 D,18,40,0,2,0,17,37,4,0
0,_035,_Arkansas City Ward 2 D Exclave 1,_Arkansas City Ward 2 D Exclave 1,0,0,0,0,0,0,0,0,0
0,_035,_Arkansas City Ward 3 A,_Arkansas City Ward 3 A,16,35,3,4,0,13,41,5,0
0,_035,_Arkansas City Ward 3 B,_Arkansas City Ward 3 B,25,58,4,1,0,25,54,9,0
0,_035,_Arkansas City Ward 3 C,_Arkansas City Ward 3 C,27,58,5,2,0,34,49,9,0
0,_035,_Arkansas City Ward 4 A,_Arkansas City Ward 4 A,103,152,14,4,7,97,155,23,0
